##################################################
Knowledge Graph : /home/pdooze/DIGITAL_TWIN/gengraphllm/results/synthetics_graphs/S2_1/2025-10-20/vertex_ai/gemini-2.5-flash/2_1_ip_enhanced_manually_ipem_2025-10-20_16-35-48_Noria.ttl
Number of Nodes : 110
Number of edges : 219
cumulative number of nodes : 110
degree_histogram : [0, 31, 21, 14, 16, 4, 5, 1, 3, 5, 2, 2, 0, 2, 2, 0, 0, 0, 1, 1]
number of self loop : 0
####  KPIs ####
DiGraph density : 0.018265221017514596
cumulative density : 0.018265221017514596
Average degree connectivity : {6: 5.566666666666666, 1: 1.8387096774193548, 5: 4.35, 2: 1.3333333333333333, 9: 3.911111111111111, 19: 3.4210526315789473, 18: 3.3333333333333335, 4: 4.453125, 11: 5.136363636363637, 3: 1.3571428571428572, 14: 1.0, 13: 3.230769230769231, 7: 5.142857142857143, 8: 4.916666666666667, 10: 2.85}
#### Subject, Object, predicate ####
web_portal_dev,Silver,{'label': 'applicationModuleSlaLevel', 'color': 'white'}
app_support_team,server_app_01,{'label': 'agentManagesResource', 'color': 'white'}
app_support_team,cluster_controller_01,{'label': 'agentManagesResource', 'color': 'white'}
app_support_team,web_portal_prod,{'label': 'agentManagesResource', 'color': 'white'}
app_support_team,Email,{'label': 'agentPreferredContactMethod', 'color': 'white'}
tt_20240423_001,Critical,{'label': 'troubleTicketSeverity', 'color': 'white'}
tt_20240423_001,P1,{'label': 'troubleTicketPriority', 'color': 'white'}
tt_20240423_001,InProgress,{'label': 'troubleTicketStatusCurrent', 'color': 'white'}
tt_20240423_001,web_portal,{'label': 'troubleTicketImpacts', 'color': 'white'}
tt_20240423_001,freeze_start_tt001,{'label': 'troubleTicketFreezeItem', 'color': 'white'}
tt_20240423_001,Failure,{'label': 'troubleTicketType', 'color': 'white'}
tt_20240423_001,InterruptedService,{'label': 'troubleTicketCriticity', 'color': 'white'}
tt_20240423_001,customer_access,{'label': 'troubleTicketImpacts', 'color': 'white'}
tt_20240423_001,router_core_01,{'label': 'troubleTicketRelatedResource', 'color': 'white'}
tt_20240423_001,router_interface_down,{'label': 'troubleTicketTrigger', 'color': 'white'}
tt_20240423_001,ManagedBackboneNetworks,{'label': 'problemResponsibility', 'color': 'white'}
tt_20240423_001,john_doe,{'label': 'troubleTicketRelatedParty', 'color': 'white'}
tt_20240423_001,ImmediateIntervention,{'label': 'troubleTicketUrgency', 'color': 'white'}
tt_20240423_001,Supervision,{'label': 'troubleTicketOrigin', 'color': 'white'}
tt_20240423_001,high_impact,{'label': 'troubleTicketCharacteristic', 'color': 'white'}
tt_20240423_001,TotalBreakdown,{'label': 'troubleTicketCategory', 'color': 'white'}
cr_20240424_001,InternalIntervention,{'label': 'changeRequestCategory', 'color': 'white'}
cr_20240424_001,SoftwareUpgrade,{'label': 'changeRequestChangeCause', 'color': 'white'}
cr_20240424_001,Approved,{'label': 'changeRequestStatusCurrent', 'color': 'white'}
cr_20240424_001,router_core_01,{'label': 'changeRequestImpact', 'color': 'white'}
cr_20240424_001,network_ops_team,{'label': 'changeRequestActorParty', 'color': 'white'}
cr_20240424_001,customer_access,{'label': 'changeRequestImpact', 'color': 'white'}
cr_20240424_001,john_doe,{'label': 'changeRequestInitiatorParty', 'color': 'white'}
cr_20240424_001,Standard,{'label': 'changeRequestType', 'color': 'white'}
cr_20240424_001,cr_status_approved,{'label': 'documentStatusHistory', 'color': 'white'}
cr_20240424_001,SecurityPatch,{'label': 'changeRequestSpecification', 'color': 'white'}
router_core_01,network_ops_team,{'label': 'resourceManagedBy', 'color': 'white'}
router_core_01,rack_b5_u2,{'label': 'locatedAtLocus', 'color': 'white'}
router_core_01,cisco_asr9k,{'label': 'resourceProductModel', 'color': 'white'}
router_core_01,observable#ipAddress_10_0_0_1,{'label': 'resourceManagementIPAddress', 'color': 'white'}
router_core_01,Production,{'label': 'resourceUsageState', 'color': 'white'}
router_core_01,Router,{'label': 'resourceType', 'color': 'white'}
network_ops_team,john_doe,{'label': 'org#hasMember', 'color': 'white'}
network_ops_team,internal_monitoring,{'label': 'agentManagesResource', 'color': 'white'}
network_ops_team,isp_router_a,{'label': 'agentManagesResource', 'color': 'white'}
network_ops_team,router_core_01,{'label': 'agentManagesResource', 'color': 'white'}
network_ops_team,monitoring_system,{'label': 'agentManagesResource', 'color': 'white'}
network_ops_team,Phone,{'label': 'agentPreferredContactMethod', 'color': 'white'}
app_error_log,web_portal,{'label': 'logOriginatingManagedObject', 'color': 'white'}
app_error_log,monitoring_system,{'label': 'logOriginatingManagementSystem', 'color': 'white'}
app_error_log,Major,{'label': 'alarmSeverity', 'color': 'white'}
app_error_log,jane_smith,{'label': 'logOriginatingAgent', 'color': 'white'}
web_portal,High,{'label': 'applicationBusinessImportance', 'color': 'white'}
web_portal,app_support_team,{'label': 'elementManagedBy', 'color': 'white'}
web_portal,ServicePlatform,{'label': 'applicationType', 'color': 'white'}
web_portal,server_app_01,{'label': 'resourceForApplication', 'color': 'white'}
rtr01_ge0_0_1,router_core_01,{'label': 'networkInterfaceOf', 'color': 'white'}
rtr01_ge0_0_1,Up,{'label': 'networkInterfaceOperationalStatus', 'color': 'white'}
rtr01_ge0_0_1,Enabled,{'label': 'networkInterfaceAdministrativeStatus', 'color': 'white'}
virtual_machine_db,Server,{'label': 'resourceType', 'color': 'white'}
virtual_machine_db,app_support_team,{'label': 'resourceManagedBy', 'color': 'white'}
virtual_machine_db,Up,{'label': 'virtualServerStatus', 'color': 'white'}
virtual_machine_db,cluster_controller_01,{'label': 'clusterController', 'color': 'white'}
billing_system,it_department,{'label': 'elementManagedBy', 'color': 'white'}
billing_system,High,{'label': 'applicationBusinessImportance', 'color': 'white'}
billing_system,ServicePlatform,{'label': 'applicationType', 'color': 'white'}
rack_b5_u2,network_room_b,{'label': 'bot#hasSpace', 'color': 'white'}
procedure_exec_container_fiber_fix,interface_troubleshooting,{'label': 'hasProcedure', 'color': 'white'}
procedure_exec_container_fiber_fix,corrective_action_fiber_fix,{'label': 'member', 'color': 'white'}
interface_troubleshooting,interface_down_detected,{'label': 'operationPlanPreCondition', 'color': 'white'}
interface_troubleshooting,interface_restored,{'label': 'operationPlanPostCondition', 'color': 'white'}
tt_20240423_002,jane_smith,{'label': 'troubleTicketRelatedParty', 'color': 'white'}
tt_20240423_002,customer_access,{'label': 'troubleTicketRelatedService', 'color': 'white'}
tt_20240423_002,Assistance,{'label': 'troubleTicketType', 'color': 'white'}
tt_20240423_002,app_error_log,{'label': 'troubleTicketTrigger', 'color': 'white'}
tt_20240423_002,virtual_machine_db,{'label': 'troubleTicketImpacts', 'color': 'white'}
tt_20240423_002,InProgress,{'label': 'troubleTicketStatusCurrent', 'color': 'white'}
tt_20240423_002,server_app_01,{'label': 'troubleTicketRelatedResource', 'color': 'white'}
tt_20240423_002,party_intervention_tt002,{'label': 'troubleTicketPartyIntervention', 'color': 'white'}
tt_20240423_002,Customer,{'label': 'troubleTicketOrigin', 'color': 'white'}
tt_20240423_002,Major,{'label': 'troubleTicketSeverity', 'color': 'white'}
jane_smith,Phone,{'label': 'agentPreferredContactMethod', 'color': 'white'}
trouble_report_tt001,tt_20240423_001,{'label': 'isPartOf', 'color': 'white'}
isp_router_a,network_ops_team,{'label': 'resourceManagedBy', 'color': 'white'}
isp_router_a,Router,{'label': 'resourceType', 'color': 'white'}
cisco_asr9k,cisco_systems,{'label': 'productManufacturedBy', 'color': 'white'}
rack_a1_u11,server_room_a,{'label': 'bot#hasSpace', 'color': 'white'}
server_room_a,datacenter_paris,{'label': 'bot#hasSpace', 'color': 'white'}
customer_access,it_department,{'label': 'elementManagedBy', 'color': 'white'}
customer_access,CustomerFacingService,{'label': 'serviceType', 'color': 'white'}
customer_access,web_portal_prod,{'label': 'subSystemOf', 'color': 'white'}
cr_20240425_001,jane_smith,{'label': 'changeRequestInitiatorParty', 'color': 'white'}
cr_20240425_001,Standard,{'label': 'changeRequestType', 'color': 'white'}
cr_20240425_001,InternalIntervention,{'label': 'changeRequestCategory', 'color': 'white'}
cr_20240425_001,cr_status_approved_db_disk,{'label': 'documentStatusHistory', 'color': 'white'}
cr_20240425_001,NetworkExtension,{'label': 'changeRequestChangeCause', 'color': 'white'}
cr_20240425_001,server_db_01,{'label': 'changeRequestImpact', 'color': 'white'}
cr_20240425_001,app_support_team,{'label': 'changeRequestActorParty', 'color': 'white'}
cr_20240425_001,Approved,{'label': 'changeRequestStatusCurrent', 'color': 'white'}
tt_20240423_001_note1,fiber_test_initiated,{'label': 'troubleTicketNoteCorrelatedExecution', 'color': 'white'}
tt_20240423_001_note1,tt_20240423_001,{'label': 'isPartOf', 'color': 'white'}
tt_20240423_001_note1,Diagnosis,{'label': 'troubleTicketNoteOperationType', 'color': 'white'}
tt_20240423_001_note1,john_doe,{'label': 'creator', 'color': 'white'}
tt_20240423_001_note1,Internal,{'label': 'troubleTicketNoteCommentType', 'color': 'white'}
fiber_test_initiated,john_doe,{'label': 'logOriginatingAgent', 'color': 'white'}
rtr01_ge0_0_0,router_core_01,{'label': 'networkInterfaceOf', 'color': 'white'}
rtr01_ge0_0_0,Up,{'label': 'networkInterfaceOperationalStatus', 'color': 'white'}
rtr01_ge0_0_0,Enabled,{'label': 'networkInterfaceAdministrativeStatus', 'color': 'white'}
john_doe,Email,{'label': 'agentPreferredContactMethod', 'color': 'white'}
security_alert,server_app_01,{'label': 'logOriginatingManagedObject', 'color': 'white'}
security_alert,observable#ipAddress_192_168_5_10,{'label': 'alarmMonitoredAttribute', 'color': 'white'}
security_alert,Critical,{'label': 'alarmSeverity', 'color': 'white'}
security_alert,monitoring_system,{'label': 'logOriginatingManagementSystem', 'color': 'white'}
server_app_01,observable#ipAddress_10_0_0_2,{'label': 'resourceManagementIPAddress', 'color': 'white'}
server_app_01,rack_a1_u10,{'label': 'locatedAtLocus', 'color': 'white'}
server_app_01,app_support_team,{'label': 'resourceManagedBy', 'color': 'white'}
server_app_01,Server,{'label': 'resourceType', 'color': 'white'}
server_app_01,hp_proliant_dl380,{'label': 'resourceProductModel', 'color': 'white'}
server_app_01,Up,{'label': 'virtualServerStatus', 'color': 'white'}
server_app_01,Production,{'label': 'resourceUsageState', 'color': 'white'}
tt_20240423_002_note1,TestsAndMeasurements,{'label': 'troubleTicketNoteOperationType', 'color': 'white'}
tt_20240423_002_note1,Customer,{'label': 'troubleTicketNoteCommentType', 'color': 'white'}
tt_20240423_002_note1,jane_smith,{'label': 'creator', 'color': 'white'}
tt_20240423_002_note1,tt_20240423_002,{'label': 'isPartOf', 'color': 'white'}
server_db_01,app_support_team,{'label': 'resourceManagedBy', 'color': 'white'}
server_db_01,Server,{'label': 'resourceType', 'color': 'white'}
server_db_01,Up,{'label': 'virtualServerStatus', 'color': 'white'}
server_db_01,observable#ipAddress_10_0_0_3,{'label': 'resourceManagementIPAddress', 'color': 'white'}
server_db_01,hp_proliant_dl380,{'label': 'resourceProductModel', 'color': 'white'}
server_db_01,Production,{'label': 'resourceUsageState', 'color': 'white'}
server_db_01,rack_a1_u11,{'label': 'locatedAtLocus', 'color': 'white'}
monitoring_system,network_ops_team,{'label': 'elementManagedBy', 'color': 'white'}
monitoring_system,Medium,{'label': 'applicationBusinessImportance', 'color': 'white'}
monitoring_system,Monitoring,{'label': 'applicationType', 'color': 'white'}
cr_20240424_002,app_support_team,{'label': 'changeRequestActorParty', 'color': 'white'}
cr_20240424_002,virtual_machine_db,{'label': 'changeRequestImpact', 'color': 'white'}
cr_20240424_002,web_portal_prod,{'label': 'changeRequestImpact', 'color': 'white'}
cr_20240424_002,jane_smith,{'label': 'changeRequestInitiatorParty', 'color': 'white'}
cr_20240424_002,Standard,{'label': 'changeRequestType', 'color': 'white'}
cr_20240424_002,SoftwareUpgrade,{'label': 'changeRequestChangeCause', 'color': 'white'}
cr_20240424_002,InternalIntervention,{'label': 'changeRequestCategory', 'color': 'white'}
cr_20240424_002,Approved,{'label': 'changeRequestStatusCurrent', 'color': 'white'}
rack_a1_u10,server_room_a,{'label': 'bot#hasSpace', 'color': 'white'}
cr_status_approved_db_disk,jane_smith,{'label': 'logOriginatingAgent', 'color': 'white'}
internal_monitoring,monitoring_system,{'label': 'subSystemOf', 'color': 'white'}
internal_monitoring,ResourceFacingService,{'label': 'serviceType', 'color': 'white'}
internal_monitoring,network_ops_team,{'label': 'elementManagedBy', 'color': 'white'}
tt_20240423_003,server_db_01,{'label': 'troubleTicketRelatedResource', 'color': 'white'}
tt_20240423_003,InProgress,{'label': 'troubleTicketStatusCurrent', 'color': 'white'}
tt_20240423_003,Internal,{'label': 'troubleTicketOrigin', 'color': 'white'}
tt_20240423_003,billing_system,{'label': 'troubleTicketRelatedService', 'color': 'white'}
tt_20240423_003,Major,{'label': 'troubleTicketSeverity', 'color': 'white'}
tt_20240423_003,jane_smith,{'label': 'troubleTicketRelatedParty', 'color': 'white'}
tt_20240423_003,db_disk_full,{'label': 'troubleTicketTrigger', 'color': 'white'}
tt_20240423_003,ManagedBackboneNetworks,{'label': 'problemResponsibility', 'color': 'white'}
tt_20240423_003,Assistance,{'label': 'troubleTicketType', 'color': 'white'}
router_cpu_high,router_edge_01,{'label': 'logOriginatingManagedObject', 'color': 'white'}
router_cpu_high,Warning,{'label': 'alarmSeverity', 'color': 'white'}
router_cpu_high,monitoring_system,{'label': 'logOriginatingManagementSystem', 'color': 'white'}
router_edge_01,Router,{'label': 'resourceType', 'color': 'white'}
router_edge_01,network_ops_team,{'label': 'resourceManagedBy', 'color': 'white'}
router_edge_01,rack_b5_u3,{'label': 'locatedAtLocus', 'color': 'white'}
router_edge_01,observable#ipAddress_10_0_0_4,{'label': 'resourceManagementIPAddress', 'color': 'white'}
router_edge_01,cisco_asr9k,{'label': 'resourceProductModel', 'color': 'white'}
router_edge_01,Production,{'label': 'resourceUsageState', 'color': 'white'}
it_department,network_ops_team,{'label': 'org#hasUnit', 'color': 'white'}
it_department,Email,{'label': 'agentPreferredContactMethod', 'color': 'white'}
it_department,app_support_team,{'label': 'org#hasUnit', 'color': 'white'}
Up,server_app_01,{'label': 'structuralObservableOf', 'color': 'white'}
Up,srv01_eth0,{'label': 'structuralObservableOf', 'color': 'white'}
hp_proliant_dl380,hewlett_packard_enterprise,{'label': 'productManufacturedBy', 'color': 'white'}
srv01_eth0,Enabled,{'label': 'networkInterfaceAdministrativeStatus', 'color': 'white'}
srv01_eth0,server_app_01,{'label': 'networkInterfaceOf', 'color': 'white'}
srv01_eth0,Up,{'label': 'networkInterfaceOperationalStatus', 'color': 'white'}
db_disk_full,monitoring_system,{'label': 'logOriginatingManagementSystem', 'color': 'white'}
db_disk_full,Critical,{'label': 'alarmSeverity', 'color': 'white'}
db_disk_full,server_db_01,{'label': 'logOriginatingManagedObject', 'color': 'white'}
repeated_db_failures,app_error_log,{'label': 'Folio.owl#hasCause', 'color': 'white'}
rtr02_ge0_0_0,Up,{'label': 'networkInterfaceOperationalStatus', 'color': 'white'}
rtr02_ge0_0_0,Enabled,{'label': 'networkInterfaceAdministrativeStatus', 'color': 'white'}
rtr02_ge0_0_0,router_edge_01,{'label': 'networkInterfaceOf', 'color': 'white'}
party_intervention_tt002,jane_smith,{'label': 'logOriginatingAgent', 'color': 'white'}
network_room_b,datacenter_paris,{'label': 'bot#hasSpace', 'color': 'white'}
rack_b5_u3,network_room_b,{'label': 'bot#hasSpace', 'color': 'white'}
dc_uplink_a,isp_router_a,{'label': 'networkLinkTerminationResourceDestination', 'color': 'white'}
dc_uplink_a,rtr01_ge0_0_0,{'label': 'networkInterfaceConnects', 'color': 'white'}
dc_uplink_a,router_core_01,{'label': 'networkLinkTerminationResourceOrigin', 'color': 'white'}
core_edge_link,rtr02_ge0_0_0,{'label': 'networkInterfaceConnects', 'color': 'white'}
core_edge_link,router_edge_01,{'label': 'networkLinkTerminationResourceDestination', 'color': 'white'}
core_edge_link,rtr01_ge0_0_1,{'label': 'networkInterfaceConnects', 'color': 'white'}
core_edge_link,router_core_01,{'label': 'networkLinkTerminationResourceOrigin', 'color': 'white'}
cluster_controller_01,app_support_team,{'label': 'resourceManagedBy', 'color': 'white'}
cluster_controller_01,Server,{'label': 'resourceType', 'color': 'white'}
jdoe_corp,john_doe,{'label': 'holdsAccount', 'color': 'white'}
router_interface_down,router_core_01,{'label': 'logOriginatingManagedObject', 'color': 'white'}
router_interface_down,interface_troubleshooting,{'label': 'alarmProposedRepairAction', 'color': 'white'}
router_interface_down,monitoring_system,{'label': 'logOriginatingManagementSystem', 'color': 'white'}
router_interface_down,procedure_exec_container_fiber_fix,{'label': 'alarmMitigatedBy', 'color': 'white'}
router_interface_down,Critical,{'label': 'alarmSeverity', 'color': 'white'}
corrective_action_fiber_fix,interface_down_detected,{'label': 'hasInput', 'color': 'white'}
corrective_action_fiber_fix,interface_restored,{'label': 'hasOutput', 'color': 'white'}
corrective_action_fiber_fix,interface_troubleshooting,{'label': 'actionCorrelatedOperationPlan', 'color': 'white'}
jsmith_corp,jane_smith,{'label': 'holdsAccount', 'color': 'white'}
router_config_backup,cr_20240424_001,{'label': 'isPartOf', 'color': 'white'}
cr_status_approved,john_doe,{'label': 'logOriginatingAgent', 'color': 'white'}
#### NODES #### :110
['web_portal_dev', 'Silver', 'billing_prod', 'Gold', 'web_portal_prod', 'app_support_team', 'tt_20240423_001', 'Critical', 'cr_20240424_001', 'InternalIntervention', 'SoftwareUpgrade', 'router_core_01', 'network_ops_team', 'app_error_log', 'web_portal', 'rtr01_ge0_0_1', 'virtual_machine_db', 'Server', 'billing_system', 'rack_b5_u2', 'procedure_exec_container_fiber_fix', 'interface_troubleshooting', 'tt_20240423_002', 'jane_smith', 'trouble_report_tt001', 'isp_router_a', 'P1', 'High', 'InProgress', 'cisco_asr9k', 'cisco_systems', 'interface_down_detected', 'rack_a1_u11', 'server_room_a', 'customer_access', 'cr_20240425_001', 'tt_20240423_001_note1', 'fiber_test_initiated', 'rtr01_ge0_0_0', 'john_doe', 'security_alert', 'server_app_01', 'tt_20240423_002_note1', 'TestsAndMeasurements', 'server_db_01', 'monitoring_system', 'cr_20240424_002', 'observable#ipAddress_10_0_0_2', 'rack_a1_u10', 'Maintenance', 'cr_status_approved_db_disk', 'interface_restored', 'internal_monitoring', 'Standard', 'Approved', 'tt_20240423_003', 'freeze_start_tt001', 'router_cpu_high', 'router_edge_01', 'it_department', 'Warning', 'Up', 'InProduction', 'Internal', 'observable#ipAddress_192_168_5_10', 'Assistance', 'hp_proliant_dl380', 'hewlett_packard_enterprise', 'Router', 'srv01_eth0', 'Failure', 'observable#ipAddress_10_0_0_3', 'Enabled', 'InterruptedService', 'observable#ipAddress_10_0_0_1', 'Customer', 'db_disk_full', 'ServicePlatform', 'repeated_db_failures', 'rtr02_ge0_0_0', 'party_intervention_tt002', 'network_room_b', 'rack_b5_u3', 'dc_uplink_a', 'Production', 'NetworkExtension', 'core_edge_link', 'cluster_controller_01', 'jdoe_corp', 'CustomerFacingService', 'Medium', 'router_interface_down', 'datacenter_paris', 'corrective_action_fiber_fix', 'observable#ipAddress_10_0_0_4', 'Major', 'ManagedBackboneNetworks', 'Diagnosis', 'jsmith_corp', 'ResourceFacingService', 'router_config_backup', 'ImmediateIntervention', 'cr_status_approved', 'Phone', 'Supervision', 'Monitoring', 'high_impact', 'Email', 'TotalBreakdown', 'SecurityPatch']
##################################################

##################################################
Knowledge Graph : /home/pdooze/DIGITAL_TWIN/gengraphllm/results/synthetics_graphs/S2_1/2025-10-20/vertex_ai/gemini-2.5-flash/2_1_ip_enhanced_manually_ipem_2025-10-20_16-28-26_Noria.ttl
Number of Nodes : 63
Number of edges : 94
cumulative number of nodes : 173
degree_histogram : [0, 26, 13, 6, 7, 1, 4, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1]
number of self loop : 0
####  KPIs ####
DiGraph density : 0.024065540194572452
cumulative density : 0.04233076121208705
Average degree connectivity : {16: 2.8125, 1: 0.6538461538461539, 3: 1.7777777777777777, 8: 3.125, 6: 2.4166666666666665, 11: 1.6363636363636365, 2: 0.6538461538461539, 4: 3.0357142857142856, 9: 1.2222222222222223, 7: 0.2857142857142857, 10: 3.1, 5: 6.2}
#### Subject, Object, predicate ####
TT_20240315_001,Characteristic: High Impact on business operations.,{'label': 'troubleTicketCharacteristic', 'color': 'white'}
TT_20240315_001,NetworkTeam,{'label': 'problemResponsibility', 'color': 'white'}
TT_20240315_001,ServiceInterruption,{'label': 'troubleTicketCategory', 'color': 'white'}
TT_20240315_001,Customer,{'label': 'troubleTicketOrigin', 'color': 'white'}
TT_20240315_001,Failure,{'label': 'troubleTicketType', 'color': 'white'}
TT_20240315_001,Event_ServerDown,{'label': 'troubleTicketPartyIntervention', 'color': 'white'}
TT_20240315_001,AppMod_CRM_Prod,{'label': 'troubleTicketImpacts', 'color': 'white'}
TT_20240315_001,Resource_Server01,{'label': 'troubleTicketRelatedResource', 'color': 'white'}
TT_20240315_001,Major,{'label': 'troubleTicketSeverity', 'color': 'white'}
TT_20240315_001,P1,{'label': 'troubleTicketPriority', 'color': 'white'}
TT_20240315_001,Agent_ITSupportTeam,{'label': 'troubleTicketRelatedParty', 'color': 'white'}
TT_20240315_001,InProgress,{'label': 'troubleTicketStatusCurrent', 'color': 'white'}
TT_20240315_001,Service_CustomerPortal,{'label': 'troubleTicketRelatedService', 'color': 'white'}
TT_20240315_001,High Impact,{'label': 'troubleTicketCharacteristic', 'color': 'white'}
TT_20240315_001,Immediate,{'label': 'troubleTicketUrgency', 'color': 'white'}
Service_InternalVPN,OrgUnit_NetworkOps,{'label': 'elementManagedBy', 'color': 'white'}
Service_InternalVPN,Resource_Router01,{'label': 'subSystemOf', 'color': 'white'}
Service_InternalVPN,CustomerFacingService,{'label': 'serviceType', 'color': 'white'}
AppMod_CRM_Prod,Agent_ITSupportTeam,{'label': 'applicationModuleSupportTeam', 'color': 'white'}
AppMod_CRM_Prod,Gold,{'label': 'applicationModuleSlaLevel', 'color': 'white'}
AppMod_CRM_Prod,App_CRM,{'label': 'applicationModuleOf', 'color': 'white'}
AppMod_CRM_Prod,InProduction,{'label': 'applicationModuleStatus', 'color': 'white'}
AppMod_CRM_Prod,Agent_JohnDoe,{'label': 'applicationModuleSupportLeader', 'color': 'white'}
AppMod_CRM_Prod,OrgUnit_AppDev,{'label': 'applicationModuleAdministrationTeam', 'color': 'white'}
Agent_ITSupportTeam,Email,{'label': 'agentPreferredContactMethod', 'color': 'white'}
Resource_Server01,PM_DellPowerEdgeR740,{'label': 'resourceProductModel', 'color': 'white'}
Resource_Server01,Up,{'label': 'virtualServerStatus', 'color': 'white'}
Resource_Server01,Agent_ITSupportTeam,{'label': 'resourceManagedBy', 'color': 'white'}
Resource_Server01,Server,{'label': 'resourceType', 'color': 'white'}
Resource_Server01,Production,{'label': 'resourceUsageState', 'color': 'white'}
Resource_Server01,Locus_Rack1_U42,{'label': 'locatedAtLocus', 'color': 'white'}
PM_DellPowerEdgeR740,Org_ManufacturerX,{'label': 'productManufacturedBy', 'color': 'white'}
App_CRM,High,{'label': 'applicationBusinessImportance', 'color': 'white'}
App_CRM,ServicePlatform,{'label': 'applicationType', 'color': 'white'}
App_CRM,OrgUnit_AppDev,{'label': 'elementManagedBy', 'color': 'white'}
Resource_Router01,OrgUnit_NetworkOps,{'label': 'resourceManagedBy', 'color': 'white'}
Resource_Router01,PM_CiscoNexus9K,{'label': 'resourceProductModel', 'color': 'white'}
Resource_Router01,Production,{'label': 'resourceUsageState', 'color': 'white'}
Resource_Router01,Router,{'label': 'resourceType', 'color': 'white'}
Resource_Router01,Locus_Rack1_U42,{'label': 'locatedAtLocus', 'color': 'white'}
AppMod_Monitoring_Dev,InProduction,{'label': 'applicationModuleStatus', 'color': 'white'}
AppMod_Monitoring_Dev,Gold,{'label': 'applicationModuleSlaLevel', 'color': 'white'}
AppMod_Monitoring_Dev,Agent_ITSupportTeam,{'label': 'applicationModuleSupportGroup', 'color': 'white'}
AppMod_Monitoring_Dev,App_Monitoring,{'label': 'applicationModuleOf', 'color': 'white'}
AppMod_Monitoring_Dev,OrgUnit_AppDev,{'label': 'applicationModuleAdministrationTeam', 'color': 'white'}
AppMod_Monitoring_Dev,Agent_JohnDoe,{'label': 'applicationModuleSupportLeader', 'color': 'white'}
OP_NetworkFailover,APC_BackupComplete,{'label': 'operationPlanPreCondition', 'color': 'white'}
OP_NetworkFailover,APOC_TrafficRerouted,{'label': 'operationPlanPostCondition', 'color': 'white'}
ChangeAction_FirmwareUpgrade,OP_NetworkFailover,{'label': 'actionCorrelatedOperationPlan', 'color': 'white'}
Event_ServerDown,Critical,{'label': 'alarmSeverity', 'color': 'white'}
Event_ServerDown,Resource_Server01,{'label': 'logOriginatingManagedObject', 'color': 'white'}
Event_ServerDown,OP_ServerRestart,{'label': 'alarmProposedRepairAction', 'color': 'white'}
Event_ServerDown,App_Monitoring,{'label': 'logOriginatingManagementSystem', 'color': 'white'}
Resource_VM01,Production,{'label': 'resourceUsageState', 'color': 'white'}
Resource_VM01,Resource_Server01,{'label': 'clusterController', 'color': 'white'}
Resource_VM01,Server,{'label': 'resourceType', 'color': 'white'}
Resource_VM01,Agent_JohnDoe,{'label': 'resourceManagedBy', 'color': 'white'}
