##################################################
Knowledge Graph : /home/pdooze/DIGITAL_TWIN/gengraphllm/results/synthetics_graphs/2025-10-07/vertex_ai/gemini-2.5-flash/First_prompt_2025-10-07_09-16-37_Noria.ttl
Number of Nodes : 116
Number of edges : 274
cumulative number of nodes : 116
degree_histogram : [0, 26, 25, 16, 12, 5, 7, 3, 2, 4, 1, 2, 0, 3, 2, 4, 1, 0, 1, 1, 0, 0, 0, 0, 1]
number of self loop : 0
####  KPIs ####
DiGraph density : 0.020539730134932533
cumulative density : 0.020539730134932533
Average degree connectivity : {13: 5.051282051282051, 1: 0.0, 3: 1.3541666666666667, 6: 7.976190476190476, 18: 1.5, 11: 5.954545454545454, 19: 3.1578947368421053, 24: 2.2083333333333335, 15: 5.3, 7: 5.238095238095238, 10: 2.6, 2: 0.6, 9: 6.111111111111111, 16: 6.875, 14: 2.75, 8: 6.1875, 5: 6.32, 4: 5.291666666666667}
#### Subject, Object, predicate ####
LoadBalancer001,IPAddress_192_168_1_30,{'label': 'resourceManagementIPAddress', 'color': 'white'}
TT004,ImmediateIntervention,{'label': 'troubleTicketUrgency', 'color': 'white'}
DatabaseServer001,ServerModelX,{'label': 'resourceProductModel', 'color': 'white'}
DatabaseServer001,RackA1L1,{'label': 'locatedAtLocus', 'color': 'white'}
DatabaseServer001,IPAddress_192_168_1_20,{'label': 'resourceManagementIPAddress', 'color': 'white'}
DatabaseServer001,Server001,{'label': 'clusterController', 'color': 'white'}
DatabaseServer001,InUse,{'label': 'resourceUsageState', 'color': 'white'}
DatabaseServer001,ITOperationsTeam,{'label': 'elementManagedBy', 'color': 'white'}
DatabaseServer001,Server,{'label': 'resourceType', 'color': 'white'}
ServerModelX,AcmeCorp,{'label': 'productManufacturedBy', 'color': 'white'}
DatabaseServer001Eth0,Enabled,{'label': 'networkInterfaceAdministrativeStatus', 'color': 'white'}
DatabaseServer001Eth0,DatabaseServer001,{'label': 'networkInterfaceOf', 'color': 'white'}
DatabaseServer001Eth0,Up,{'label': 'networkInterfaceOperationalStatus', 'color': 'white'}
WebAppRestartProcedure,ApplicationServiceRestored,{'label': 'operationPlanPostCondition', 'color': 'white'}
WebAppRestartProcedure,ApplicationHealthCheck,{'label': 'operationPlanPreCondition', 'color': 'white'}
WebAppRestartProcedure,CR003,{'label': 'actionCorrelatedOperationPlan', 'color': 'white'}
CustomerPortalService,CustomerFacingService,{'label': 'serviceType', 'color': 'white'}
CustomerPortalService,DatabaseBackendProd,{'label': 'subSystemOf', 'color': 'white'}
CustomerPortalService,DatabaseBackend,{'label': 'subSystemOf', 'color': 'white'}
CustomerPortalService,WebAppFrontendProd,{'label': 'subSystemOf', 'color': 'white'}
CustomerPortalService,ITOperationsTeam,{'label': 'elementManagedBy', 'color': 'white'}
Router001GigE0_0_1,Enabled,{'label': 'networkInterfaceAdministrativeStatus', 'color': 'white'}
Router001GigE0_0_1,Router001,{'label': 'networkInterfaceOf', 'color': 'white'}
Router001GigE0_0_1,Up,{'label': 'networkInterfaceOperationalStatus', 'color': 'white'}
ServerRoomA,Server001,{'label': 'bot#hasElement', 'color': 'white'}
ServerRoomA,RackA1L1,{'label': 'bot#hasSpace', 'color': 'white'}
ServerRoomA,RackA2L1,{'label': 'bot#hasSpace', 'color': 'white'}
ServerRoomA,Router001,{'label': 'bot#hasElement', 'color': 'white'}
RouterTroubleshooting,RouterConnectivityCheck,{'label': 'operationPlanPreCondition', 'color': 'white'}
RouterTroubleshooting,RouterConnectivityRestored,{'label': 'operationPlanPostCondition', 'color': 'white'}
RouterTroubleshooting,CR001,{'label': 'actionCorrelatedOperationPlan', 'color': 'white'}
TT001Note1,Internal,{'label': 'troubleTicketNoteCommentType', 'color': 'white'}
TT001Note1,Diagnosis,{'label': 'troubleTicketNoteOperationType', 'color': 'white'}
TT001Note1,JohnDoe,{'label': 'creator', 'color': 'white'}
TT001Note1,ConfigChangeLog,{'label': 'troubleTicketNoteCorrelatedExecution', 'color': 'white'}
Router001GigE0_0_0,Enabled,{'label': 'networkInterfaceAdministrativeStatus', 'color': 'white'}
Router001GigE0_0_0,Router001,{'label': 'networkInterfaceOf', 'color': 'white'}
Router001GigE0_0_0,Up,{'label': 'networkInterfaceOperationalStatus', 'color': 'white'}
ServerHighCPUWarning,Warning,{'label': 'alarmSeverity', 'color': 'white'}
ServerHighCPUWarning,JaneSmith,{'label': 'logOriginatingAgent', 'color': 'white'}
ServerHighCPUWarning,Server001,{'label': 'logOriginatingManagedObject', 'color': 'white'}
ServerHighCPUWarning,InternalMonitoringService,{'label': 'logOriginatingManagementSystem', 'color': 'white'}
WebAppFrontendProd,JaneSmith,{'label': 'applicationModuleAdministrationLeader', 'color': 'white'}
WebAppFrontendProd,ITOperationsTeam,{'label': 'applicationModuleHotlineGroup', 'color': 'white'}
WebAppFrontendProd,JohnDoe,{'label': 'applicationModuleSupportLeader', 'color': 'white'}
WebAppFrontendProd,Gold,{'label': 'applicationModuleSlaLevel', 'color': 'white'}
WebAppFrontendProd,NetworkSupportTeam,{'label': 'applicationModuleSupportTeam', 'color': 'white'}
WebAppFrontendProd,WebAppFrontend,{'label': 'applicationModuleOf', 'color': 'white'}
WebAppFrontendProd,HighCPUDegradation,{'label': 'elementProperty', 'color': 'white'}
WebAppFrontendProd,InProduction,{'label': 'applicationModuleStatus', 'color': 'white'}
LoadBalancerHealthCheckFailure,InternalMonitoringService,{'label': 'logOriginatingManagementSystem', 'color': 'white'}
LoadBalancerHealthCheckFailure,WebAppRestartProcedure,{'label': 'alarmProposedRepairAction', 'color': 'white'}
LoadBalancerHealthCheckFailure,Warning,{'label': 'alarmSeverity', 'color': 'white'}
LoadBalancerHealthCheckFailure,JaneSmith,{'label': 'logOriginatingAgent', 'color': 'white'}
LoadBalancerHealthCheckFailure,LoadBalancer001,{'label': 'logOriginatingManagedObject', 'color': 'white'}
DataAnalyticsDev,ITOperationsTeam,{'label': 'elementManagedBy', 'color': 'white'}
DataAnalyticsDev,Development,{'label': 'applicationModuleStatus', 'color': 'white'}
DataAnalyticsDev,Silver,{'label': 'applicationModuleSlaLevel', 'color': 'white'}
DataAnalyticsDev,DatabaseBackend,{'label': 'applicationModuleOf', 'color': 'white'}
DataAnalyticsDev,JohnDoe,{'label': 'applicationModuleAdministrationLeader', 'color': 'white'}
Switch001Port1,Up,{'label': 'networkInterfaceOperationalStatus', 'color': 'white'}
Switch001Port1,Switch001,{'label': 'networkInterfaceOf', 'color': 'white'}
Switch001Port1,Enabled,{'label': 'networkInterfaceAdministrativeStatus', 'color': 'white'}
LoadBalancer001Eth0,LoadBalancer001,{'label': 'networkInterfaceOf', 'color': 'white'}
LoadBalancer001Eth0,Up,{'label': 'networkInterfaceOperationalStatus', 'color': 'white'}
LoadBalancer001Eth0,Enabled,{'label': 'networkInterfaceAdministrativeStatus', 'color': 'white'}
DataAnalyticsService,ResourceFacingService,{'label': 'serviceType', 'color': 'white'}
DataAnalyticsService,ITOperationsTeam,{'label': 'elementManagedBy', 'color': 'white'}
DataAnalyticsService,DatabaseBackendProd,{'label': 'subSystemOf', 'color': 'white'}
DatabasePatchingProcedure,CR002,{'label': 'actionCorrelatedOperationPlan', 'color': 'white'}
DatabasePatchingProcedure,DatabaseBackupVerification,{'label': 'operationPlanPreCondition', 'color': 'white'}
DatabasePatchingProcedure,DatabaseServiceRestored,{'label': 'operationPlanPostCondition', 'color': 'white'}
ConfigChangeLog,JohnDoe,{'label': 'logOriginatingAgent', 'color': 'white'}
ConfigChangeLog,Router001,{'label': 'logOriginatingManagedObject', 'color': 'white'}
FirmwareUpgradeProcedure,FirmwareUpgradeSuccess,{'label': 'operationPlanPostCondition', 'color': 'white'}
FirmwareUpgradeProcedure,FirmwareUpgradeReadiness,{'label': 'operationPlanPreCondition', 'color': 'white'}
Server001Eth0,Server001,{'label': 'networkInterfaceOf', 'color': 'white'}
Server001Eth0,Up,{'label': 'networkInterfaceOperationalStatus', 'color': 'white'}
Server001Eth0,Enabled,{'label': 'networkInterfaceAdministrativeStatus', 'color': 'white'}
TT001Note2,Customer,{'label': 'troubleTicketNoteCommentType', 'color': 'white'}
TT001Note2,JaneSmith,{'label': 'creator', 'color': 'white'}
#### NODES #### :116
['LoadBalancer001', 'IPAddress_192_168_1_30', 'CR001', 'InternalIntervention', 'LANLinkServer001', 'Router001', 'TT002', 'Server001', 'LANLinkDatabase001', 'ITOperationsTeam', 'RackA2L1', 'DatabaseConnectionError', 'TT003', 'RouterModelY', 'RouterDownAlarm', 'JohnDoe', 'Switch001', 'RackB1L1', 'ImmediateIntervention', 'WebAppFrontend', 'DatabaseBackendProd', 'TT001', 'NetworkSupportTeam', 'Email', 'JaneSmith', 'LANLinkLoadBalancer001', 'WANLinkParisLondon', 'Supervision', 'CR002', 'SoftwareUpgrade', 'CR003', 'WebAppConfigGuide', 'TT003Note1', 'Internal', 'NetworkClosetB', 'DatabaseBackend', 'NetworkLatencySpike', 'RouterFirmwareReleaseNotes', 'JohnDoeCUID', 'IsolatedCustomerSite', 'WebAppFrontendDev', 'InternalMonitoringService', 'TT004', 'InProgress', 'DatabaseServer001', 'ServerModelX', 'DatabaseServer001Eth0', 'Enabled', 'Approved', 'InProduction', 'Customer', 'WebAppRestartProcedure', 'Failure', 'CustomerPortalService', 'RackA1L1', 'P2', 'Configuration', 'TotalBreakdown', 'IPAddress_10_0_0_1', 'P1', 'ManagedBackboneNetworks', 'CustomerFacingService', 'Router001GigE0_0_1', 'ServerRoomA', 'RoutineMaintenance', 'Phone', 'RouterTroubleshooting', 'JaneSmithCUID', 'TT001Note1', 'Diagnosis', 'Router001GigE0_0_0', 'ServerHighCPUWarning', 'Warning', 'WebAppFrontendProd', 'ApplicationServiceRestored', 'LoadBalancerHealthCheckFailure', 'DataAnalyticsDev', 'InUse', 'Switch001Port1', 'Major', 'High', 'Up', 'Minor', 'LoadBalancer001Eth0', 'DataAnalyticsService', 'ResourceFacingService', 'IPAddress_192_168_1_20', 'Standard', 'DatabasePatchingProcedure', 'ApplicationHealthCheck', 'Development', 'AcmeCorp', 'ConfigChangeLog', 'RouterConnectivityCheck', 'FirmwareUpgradeProcedure', 'FirmwareUpgradeSuccess', 'DeferredIntervention', 'DatabaseBackupVerification', 'Critical', 'TestsAndMeasurements', 'Server', 'Server001Eth0', 'DatabaseService', 'TT001Note2', 'Silver', 'WebApplication', 'GlobalITDepartment', 'Gold', 'Router', 'RouterConnectivityRestored', 'DatabaseServiceRestored', 'IPAddress_172_16_0_1', 'IPAddress_192_168_1_10', 'HighCPUDegradation', 'P3', 'FirmwareUpgradeReadiness']
##################################################

##################################################
Knowledge Graph : /home/pdooze/DIGITAL_TWIN/gengraphllm/results/synthetics_graphs/2025-10-07/vertex_ai/gemini-2.5-flash/First_prompt_2025-10-07_09-14-08_Noria.ttl
Number of Nodes : 120
Number of edges : 225
cumulative number of nodes : 236
degree_histogram : [0, 53, 14, 12, 4, 15, 4, 2, 1, 2, 0, 3, 3, 2, 0, 1, 3, 0, 0, 0, 1]
number of self loop : 0
####  KPIs ####
DiGraph density : 0.015756302521008403
cumulative density : 0.03629603265594093
