##################################################
Knowledge Graph : /home/pdooze/DIGITAL_TWIN/gengraphllm/results/synthetics_graphs/S3_1/2025-10-21/vertex_ai/gemini-2.5-flash/3_1_ip_enhanced_manually_ipem_enhanced_by_AI_2025-10-21_09-55-03_Noria.ttl
Number of Nodes : 105
Number of edges : 235
cumulative number of nodes : 105
degree_histogram : [0, 23, 15, 16, 18, 6, 6, 1, 5, 1, 2, 2, 2, 4, 3, 1]
number of self loop : 0
####  KPIs ####
DiGraph density : 0.02152014652014652
cumulative density : 0.02152014652014652
Average degree connectivity : {14: 4.904761904761905, 1: 0.0, 8: 3.475, 12: 2.1666666666666665, 13: 2.923076923076923, 4: 2.1527777777777777, 2: 2.8333333333333335, 3: 1.8333333333333333, 5: 5.3, 15: 5.8, 11: 1.5, 6: 5.611111111111111, 10: 3.7, 9: 6.111111111111111, 7: 0.42857142857142855}
#### Subject, Object, predicate ####
tt_20240123_004,Minor,{'label': 'troubleTicketSeverity', 'color': 'white'}
router_core_01,rack_a1_pos,{'label': 'locatedAtLocus', 'color': 'white'}
router_core_01,network_ops_team,{'label': 'elementManagedBy', 'color': 'white'}
router_core_01,cisco_asr9k,{'label': 'resourceProductModel', 'color': 'white'}
router_core_01,network_monitoring_system,{'label': 'resourceForApplication', 'color': 'white'}
router_core_01,InProduction,{'label': 'resourceUsageState', 'color': 'white'}
cluster_controller_crm,InProduction,{'label': 'resourceUsageState', 'color': 'white'}
cluster_controller_crm,crm_suite,{'label': 'resourceForApplication', 'color': 'white'}
cluster_controller_crm,Server,{'label': 'resourceType', 'color': 'white'}
cluster_controller_crm,Up,{'label': 'virtualServerStatus', 'color': 'white'}
cluster_controller_crm,app_support_team,{'label': 'elementManagedBy', 'color': 'white'}
john_doe,Email,{'label': 'agentPreferredContactMethod', 'color': 'white'}
db_restart_procedure,db_connection_failure,{'label': 'operationPlanPreCondition', 'color': 'white'}
db_restart_procedure,db_service_up_check,{'label': 'operationPlanPostCondition', 'color': 'white'}
application_error_log,crm_prod_instance,{'label': 'logOriginatingManagementSystem', 'color': 'white'}
application_error_log,jane_smith,{'label': 'logOriginatingAgent', 'color': 'white'}
application_error_log,Critical,{'label': 'alarmSeverity', 'color': 'white'}
application_error_log,db_restart_procedure,{'label': 'alarmProposedRepairAction', 'color': 'white'}
application_error_log,crm_suite,{'label': 'logOriginatingManagedObject', 'color': 'white'}
web_server_03_eth0,server_to_switch_a,{'label': 'networkInterfaceConnects', 'color': 'white'}
web_server_03_eth0,web_server_03,{'label': 'networkInterfaceOf', 'color': 'white'}
web_server_03_eth0,Enabled,{'label': 'networkInterfaceAdministrativeStatus', 'color': 'white'}
web_server_03_eth0,Up,{'label': 'networkInterfaceOperationalStatus', 'color': 'white'}
server_to_switch_a,web_server_03,{'label': 'networkLinkTerminationResourceOrigin', 'color': 'white'}
server_to_switch_a,core_network_division,{'label': 'elementManagedBy', 'color': 'white'}
api_gateway_server_01_eth0,api_gw_to_switch_c,{'label': 'networkInterfaceConnects', 'color': 'white'}
api_gateway_server_01_eth0,Enabled,{'label': 'networkInterfaceAdministrativeStatus', 'color': 'white'}
api_gateway_server_01_eth0,Up,{'label': 'networkInterfaceOperationalStatus', 'color': 'white'}
api_gateway_server_01_eth0,api_gateway_server_01,{'label': 'networkInterfaceOf', 'color': 'white'}
api_gw_to_switch_c,api_gateway_server_01,{'label': 'networkLinkTerminationResource', 'color': 'white'}
api_gw_to_switch_c,core_network_division,{'label': 'elementManagedBy', 'color': 'white'}
db_cpu_spike,Major,{'label': 'alarmSeverity', 'color': 'white'}
db_cpu_spike,database_server_01,{'label': 'eventRelatedElement', 'color': 'white'}
db_cpu_spike,network_monitoring_system,{'label': 'logOriginatingManagementSystem', 'color': 'white'}
db_cpu_spike,db_performance_troubleshooting,{'label': 'alarmProposedRepairAction', 'color': 'white'}
db_cpu_spike,jane_smith,{'label': 'eventRelatedParty', 'color': 'white'}
cr_20240125_001,jane_smith,{'label': 'changeRequestPilotParty', 'color': 'white'}
cr_20240125_001,john_doe,{'label': 'changeRequestActorParty', 'color': 'white'}
cr_20240125_001,crm_prod_instance,{'label': 'changeRequestImpact', 'color': 'white'}
cr_20240125_001,StandardProcedureA,{'label': 'changeRequestSpecification', 'color': 'white'}
cr_20240125_001,InternalIntervention,{'label': 'changeRequestCategory', 'color': 'white'}
cr_20240125_001,config_change_success,{'label': 'documentStatusHistory', 'color': 'white'}
cr_20240125_001,SoftwareUpgrade,{'label': 'changeRequestChangeCause', 'color': 'white'}
cr_20240125_001,Standard,{'label': 'changeRequestType', 'color': 'white'}
cr_20240125_001,data_replication_service,{'label': 'changeRequestImpact', 'color': 'white'}
cr_20240125_001,Planned,{'label': 'changeRequestStatusCurrent', 'color': 'white'}
api_latency_alert,jane_smith,{'label': 'eventRelatedParty', 'color': 'white'}
api_latency_alert,api_gateway_server_01,{'label': 'eventRelatedElement', 'color': 'white'}
api_latency_alert,network_monitoring_system,{'label': 'logOriginatingManagementSystem', 'color': 'white'}
api_latency_alert,api_gateway_troubleshooting,{'label': 'alarmProposedRepairAction', 'color': 'white'}
api_latency_alert,Warning,{'label': 'alarmSeverity', 'color': 'white'}
security_information_event_management,security_analyst_team,{'label': 'elementManagedBy', 'color': 'white'}
security_information_event_management,Critical,{'label': 'applicationBusinessImportance', 'color': 'white'}
security_information_event_management,DatabaseService,{'label': 'applicationType', 'color': 'white'}
security_analyst_team,Chat,{'label': 'agentPreferredContactMethod', 'color': 'white'}
network_monitoring_system,network_ops_team,{'label': 'elementManagedBy', 'color': 'white'}
network_monitoring_system,DatabaseService,{'label': 'applicationType', 'color': 'white'}
network_monitoring_system,High,{'label': 'applicationBusinessImportance', 'color': 'white'}
network_monitoring_system,john_doe,{'label': 'elementManagedBy', 'color': 'white'}
network_ops_team,Phone,{'label': 'agentPreferredContactMethod', 'color': 'white'}
crm_test_instance,jane_smith,{'label': 'applicationModuleAdministrationLeader', 'color': 'white'}
crm_test_instance,crm_suite,{'label': 'applicationModuleOf', 'color': 'white'}
crm_test_instance,Platinum,{'label': 'applicationModuleSlaLevel', 'color': 'white'}
crm_test_instance,InProduction,{'label': 'applicationModuleStatus', 'color': 'white'}
crm_test_instance,app_support_team,{'label': 'applicationModuleAdministrationTeam', 'color': 'white'}
tt_20240120_001_note1,Internal,{'label': 'troubleTicketNoteCommentType', 'color': 'white'}
tt_20240120_001_note1,Diagnosis,{'label': 'troubleTicketNoteOperationType', 'color': 'white'}
tt_20240120_001_note1,router_interface_down,{'label': 'troubleTicketNoteCorrelatedExecution', 'color': 'white'}
tt_20240120_001_note1,john_doe,{'label': 'eventRelatedParty', 'color': 'white'}
tt_20240120_001_note1,router_core_01,{'label': 'eventRelatedElement', 'color': 'white'}
cr_20240129_003,jane_smith,{'label': 'eventRelatedParty', 'color': 'white'}
cr_20240129_003,internal_api_gateway,{'label': 'changeRequestImpact', 'color': 'white'}
cr_20240129_003,john_doe,{'label': 'changeRequestActorParty', 'color': 'white'}
cr_20240129_003,Configuration,{'label': 'changeRequestChangeCause', 'color': 'white'}
cr_20240129_003,Planned,{'label': 'changeRequestStatusCurrent', 'color': 'white'}
cr_20240129_003,api_gateway_server_01,{'label': 'eventRelatedElement', 'color': 'white'}
cr_20240129_003,Standard,{'label': 'changeRequestType', 'color': 'white'}
cr_20240129_003,StandardProcedureA,{'label': 'changeRequestSpecification', 'color': 'white'}
cr_20240129_003,InternalIntervention,{'label': 'changeRequestCategory', 'color': 'white'}
internal_api_gateway,ResourceFacingService,{'label': 'serviceType', 'color': 'white'}
internal_api_gateway,app_support_team,{'label': 'elementManagedBy', 'color': 'white'}
api_gateway_server_01,rack_a1_pos,{'label': 'locatedAtLocus', 'color': 'white'}
api_gateway_server_01,InProduction,{'label': 'resourceUsageState', 'color': 'white'}
api_gateway_server_01,hp_proliant_dl380,{'label': 'resourceProductModel', 'color': 'white'}
api_gateway_server_01,Up,{'label': 'virtualServerStatus', 'color': 'white'}
api_gateway_server_01,crm_suite,{'label': 'resourceForApplication', 'color': 'white'}
api_gateway_server_01,app_support_team,{'label': 'elementManagedBy', 'color': 'white'}
api_gateway_server_01,Server,{'label': 'resourceType', 'color': 'white'}
nms_dev_instance,network_monitoring_system,{'label': 'applicationModuleOf', 'color': 'white'}
nms_dev_instance,john_doe,{'label': 'applicationModuleAdministrationLeader', 'color': 'white'}
nms_dev_instance,network_ops_team,{'label': 'elementManagedBy', 'color': 'white'}
nms_dev_instance,InProduction,{'label': 'applicationModuleStatus', 'color': 'white'}
nms_dev_instance,Platinum,{'label': 'applicationModuleSlaLevel', 'color': 'white'}
nms_dev_instance,core_network_division,{'label': 'applicationModuleAdministrationTeam', 'color': 'white'}
failed_login_attempt,Major,{'label': 'alarmSeverity', 'color': 'white'}
failed_login_attempt,security_analyst_team,{'label': 'eventRelatedParty', 'color': 'white'}
failed_login_attempt,web_server_03,{'label': 'logOriginatingManagedObject', 'color': 'white'}
failed_login_attempt,security_information_event_management,{'label': 'logOriginatingManagementSystem', 'color': 'white'}
failed_login_attempt,jdoe_corp,{'label': 'logOriginatingAgent', 'color': 'white'}
database_server_01,InProduction,{'label': 'resourceUsageState', 'color': 'white'}
database_server_01,rack_a2_pos,{'label': 'locatedAtLocus', 'color': 'white'}
database_server_01,hp_proliant_dl380,{'label': 'resourceProductModel', 'color': 'white'}
database_server_01,Server,{'label': 'resourceType', 'color': 'white'}
database_server_01,crm_suite,{'label': 'resourceForApplication', 'color': 'white'}
database_server_01,Up,{'label': 'virtualServerStatus', 'color': 'white'}
database_server_01,app_support_team,{'label': 'elementManagedBy', 'color': 'white'}
server_to_switch_b,database_server_01,{'label': 'networkLinkTerminationResourceOrigin', 'color': 'white'}
server_to_switch_b,core_network_division,{'label': 'elementManagedBy', 'color': 'white'}
db_server_01_eth0,server_to_switch_b,{'label': 'networkInterfaceConnects', 'color': 'white'}
db_server_01_eth0,Enabled,{'label': 'networkInterfaceAdministrativeStatus', 'color': 'white'}
db_server_01_eth0,database_server_01,{'label': 'networkInterfaceOf', 'color': 'white'}
db_server_01_eth0,Up,{'label': 'networkInterfaceOperationalStatus', 'color': 'white'}
hp_proliant_dl380,acme_corp,{'label': 'productManufacturedBy', 'color': 'white'}
config_change_success,Warning,{'label': 'alarmSeverity', 'color': 'white'}
config_change_success,john_doe,{'label': 'logOriginatingAgent', 'color': 'white'}
config_change_success,web_server_03,{'label': 'logOriginatingManagedObject', 'color': 'white'}
config_change_success,network_monitoring_system,{'label': 'logOriginatingManagementSystem', 'color': 'white'}
corporate_internet_access,CustomerFacingService,{'label': 'serviceType', 'color': 'white'}
corporate_internet_access,core_network_division,{'label': 'elementManagedBy', 'color': 'white'}
uplink_to_isp_a,router_core_01,{'label': 'networkLinkTerminationResourceOrigin', 'color': 'white'}
uplink_to_isp_a,core_network_division,{'label': 'elementManagedBy', 'color': 'white'}
cisco_asr9k,acme_corp,{'label': 'productManufacturedBy', 'color': 'white'}
api_gateway_config,jane_smith,{'label': 'eventRelatedParty', 'color': 'white'}
api_gateway_config,api_gateway_server_01,{'label': 'eventRelatedElement', 'color': 'white'}
db_schema_diagram,database_server_01,{'label': 'eventRelatedElement', 'color': 'white'}
db_schema_diagram,jane_smith,{'label': 'eventRelatedParty', 'color': 'white'}
network_diagram_v2,john_doe,{'label': 'eventRelatedParty', 'color': 'white'}
network_diagram_v2,router_core_01,{'label': 'eventRelatedElement', 'color': 'white'}
core_network_division,Phone,{'label': 'agentPreferredContactMethod', 'color': 'white'}
db_performance_troubleshooting,high_cpu_alert,{'label': 'operationPlanPreCondition', 'color': 'white'}
db_performance_troubleshooting,cpu_normalized_check,{'label': 'operationPlanPostCondition', 'color': 'white'}
server_room_a,rack_a2_pos,{'label': 'bot#hasSpace', 'color': 'white'}
server_room_a,rack_a1_pos,{'label': 'bot#hasSpace', 'color': 'white'}
#### NODES #### :105
['tt_20240123_004', 'Minor', 'crm_prod_instance', 'app_support_team', 'tt_20240121_002', 'TotalBreakdown', 'tt_20240120_001', 'ImmediateIntervention', 'router_interface_down', 'interface_troubleshooting', 'cr_20240128_002', 'web_server_03', 'api_gateway_troubleshooting', 'latency_normalized_check', 'jane_smith', 'security_incident_response', 'threat_contained_report', 'data_replication_service', 'CustomerFacingService', 'Critical', 'tt_20240122_003', 'ManagedBackboneNetworks', 'crm_suite', 'router_core_01_ge001', 'Down', 'router_core_01', 'Up', 'cluster_controller_crm', 'InProduction', 'john_doe', 'Email', 'db_restart_procedure', 'db_connection_failure', 'application_error_log', 'InterruptedService', 'interface_restored_check', 'web_server_03_eth0', 'server_to_switch_a', 'api_gateway_server_01_eth0', 'api_gw_to_switch_c', 'db_cpu_spike', 'Major', 'cr_20240125_001', 'api_latency_alert', 'security_information_event_management', 'security_analyst_team', 'InProgress', 'network_monitoring_system', 'network_ops_team', 'crm_test_instance', 'tt_20240120_001_note1', 'Internal', 'cr_20240129_003', 'internal_api_gateway', 'api_gateway_server_01', 'rack_a1_pos', 'interface_down_alert', 'nms_dev_instance', 'failed_login_attempt', 'Router', 'Failure', 'database_server_01', 'Platinum', 'P2', 'server_to_switch_b', 'Chat', 'rack_a2_pos', 'db_server_01_eth0', 'Diagnosis', 'Server', 'hp_proliant_dl380', 'config_change_success', 'Warning', 'DeferredIntervention', 'Supervision', 'Enabled', 'Phone', 'corporate_internet_access', 'Configuration', 'ResourceFacingService', 'StandardProcedureA', 'WebApplication', 'uplink_to_isp_a', 'InternalIntervention', 'DatabaseService', 'cisco_asr9k', 'P3', 'Planned', 'db_service_up_check', 'High', 'api_gateway_config', 'SoftwareUpgrade', 'Standard', 'db_schema_diagram', 'network_diagram_v2', 'core_network_division', 'suspicious_activity_alert', 'db_performance_troubleshooting', 'jdoe_corp', 'acme_corp', 'server_room_a', 'high_cpu_alert', 'high_latency_alert', 'P1', 'cpu_normalized_check']
##################################################

##################################################
Knowledge Graph : /home/pdooze/DIGITAL_TWIN/gengraphllm/results/synthetics_graphs/S3_1/2025-10-21/vertex_ai/gemini-2.5-flash/3_1_ip_enhanced_manually_ipem_enhanced_by_AI_2025-10-21_09-21-07_Noria.ttl
Number of Nodes : 122
Number of edges : 221
cumulative number of nodes : 227
degree_histogram : [0, 46, 22, 17, 10, 6, 4, 1, 1, 1, 2, 1, 4, 4, 1, 0, 0, 0, 1, 0, 1]
number of self loop : 0
####  KPIs ####
DiGraph density : 0.014970871155669963
cumulative density : 0.03649101767581649
Average degree connectivity : {6: 6.166666666666667, 3: 4.352941176470588, 18: 2.2777777777777777, 1: 0.7391304347826086, 12: 3.0, 14: 2.5, 5: 6.6, 2: 1.3863636363636365, 8: 4.375, 10: 3.5, 9: 5.0, 13: 3.0961538461538463, 20: 3.65, 4: 3.45, 11: 1.7272727272727273, 7: 5.714285714285714}
#### Subject, Object, predicate ####
cpu_spike_ws01,Critical,{'label': 'alarmSeverity', 'color': 'white'}
cpu_spike_ws01,network_infra_management,{'label': 'logOriginatingManagementSystem', 'color': 'white'}
cpu_spike_ws01,tt_20240315_001,{'label': 'troubleTicketTrigger', 'color': 'white'}
cpu_spike_ws01,web_server_01,{'label': 'logOriginatingManagedObject', 'color': 'white'}
cpu_spike_ws01,app_service_restart,{'label': 'alarmProposedRepairAction', 'color': 'white'}
web_server_01,10.0.0.10,{'label': 'resourceManagementIPAddress', 'color': 'white'}
web_server_01,hp_proliant_dl380,{'label': 'resourceProductModel', 'color': 'white'}
web_server_01,Production,{'label': 'resourceUsageState', 'color': 'white'}
web_server_01,Server,{'label': 'resourceType', 'color': 'white'}
web_server_01,Up,{'label': 'virtualServerStatus', 'color': 'white'}
web_server_01,crm_system,{'label': 'resourceForApplication', 'color': 'white'}
web_server_01,app_support_team,{'label': 'resourceManagedBy', 'color': 'white'}
web_server_01,rack_a2,{'label': 'locatedAtLocus', 'color': 'white'}
cr_20240316_001,core_router_01,{'label': 'changeRequestImpact', 'color': 'white'}
cr_20240316_001,NetworkMaintenance,{'label': 'changeRequestSpecification', 'color': 'white'}
cr_20240316_001,john_doe,{'label': 'eventRelatedParty', 'color': 'white'}
cr_20240316_001,cr01_isp_link,{'label': 'changeRequestImpact', 'color': 'white'}
cr_20240316_001,Implemented,{'label': 'changeRequestStatusCurrent', 'color': 'white'}
cr_20240316_001,InternalIntervention,{'label': 'changeRequestCategory', 'color': 'white'}
cr_20240316_001,status_change_cr001_approved,{'label': 'documentStatusHistory', 'color': 'white'}
cr_20240316_001,SoftwareUpgrade,{'label': 'changeRequestChangeCause', 'color': 'white'}
cr_20240316_001,Major,{'label': 'changeRequestType', 'color': 'white'}
cr_20240316_001,it_ops_team,{'label': 'changeRequestActorParty', 'color': 'white'}
core_router_01,Router,{'label': 'resourceType', 'color': 'white'}
core_router_01,Production,{'label': 'resourceUsageState', 'color': 'white'}
core_router_01,network_infra_management,{'label': 'resourceForApplication', 'color': 'white'}
core_router_01,cisco_asr_9000,{'label': 'resourceProductModel', 'color': 'white'}
core_router_01,10.0.0.1,{'label': 'resourceManagementIPAddress', 'color': 'white'}
core_router_01,it_ops_team,{'label': 'resourceManagedBy', 'color': 'white'}
core_router_01,rack_a1,{'label': 'locatedAtLocus', 'color': 'white'}
tt_20240315_001_diag,Diagnosis,{'label': 'troubleTicketNoteOperationType', 'color': 'white'}
tt_20240315_001_diag,web_server_01,{'label': 'eventRelatedElement', 'color': 'white'}
tt_20240315_001_diag,cpu_spike_ws01,{'label': 'troubleTicketNoteCorrelatedExecution', 'color': 'white'}
tt_20240315_001_diag,john_doe,{'label': 'eventRelatedParty', 'color': 'white'}
tt_20240315_001_diag,Internal,{'label': 'troubleTicketNoteCommentType', 'color': 'white'}
crm_prod_instance,app_support_team,{'label': 'applicationModuleSupportTeam', 'color': 'white'}
crm_prod_instance,jane_smith,{'label': 'applicationModuleSupportLeader', 'color': 'white'}
crm_prod_instance,InProduction,{'label': 'applicationModuleStatus', 'color': 'white'}
crm_prod_instance,crm_system,{'label': 'applicationModuleOf', 'color': 'white'}
crm_prod_instance,Gold,{'label': 'applicationModuleSlaLevel', 'color': 'white'}
app_support_team,Email,{'label': 'agentPreferredContactMethod', 'color': 'white'}
app_support_team,crm_system,{'label': 'agentManagesResource', 'color': 'white'}
app_support_team,erp_suite,{'label': 'agentManagesResource', 'color': 'white'}
database_server_01,crm_system,{'label': 'resourceForApplication', 'color': 'white'}
