##################################################
Knowledge Graph : /home/pdooze/DIGITAL_TWIN/gengraphllm/results/synthetics_graphs/prompt_optim/S4_1/P4_1_étoile3/2025-10-23/vertex_ai/gemini-2.5-flash/4_1_prompt_fully_created_by_AI_2025-10-23_16-29-15_Noria.ttl
Number of Nodes : 101
Number of edges : 187
cumulative number of nodes : 101
degree_histogram : [0, 38, 22, 8, 7, 5, 3, 4, 1, 2, 1, 4, 2, 0, 0, 1, 2, 0, 1]
number of self loop : 0
####  KPIs ####
DiGraph density : 0.018514851485148514
cumulative density : 0.018514851485148514
Average degree connectivity : {6: 3.388888888888889, 9: 4.111111111111111, 4: 4.5, 1: 0.0, 7: 2.0714285714285716, 15: 1.9333333333333333, 16: 3.84375, 12: 3.7916666666666665, 11: 3.0454545454545454, 8: 5.875, 10: 2.1, 2: 0.25, 3: 4.208333333333333, 5: 5.36, 18: 3.5555555555555554}
#### Subject, Object, predicate ####
Service_InternetConnectivity,AppMod_CorpInternetAccess_Prod,{'label': 'subSystemOf', 'color': 'white'}
CR_PortalFeature,Scheduled,{'label': 'changeRequestStatusCurrent', 'color': 'white'}
CR_PortalFeature,Configuration,{'label': 'changeRequestChangeCause', 'color': 'white'}
CR_PortalFeature,Resource_DB01,{'label': 'changeRequestImpact', 'color': 'white'}
Agent_AppDev,Chat,{'label': 'agentPreferredContactMethod', 'color': 'white'}
Agent_AppDev,Resource_DB01,{'label': 'agentManagesResource', 'color': 'white'}
Agent_AppDev,Resource_WebSrv01,{'label': 'agentManagesResource', 'color': 'white'}
OpPlan_RouterRestart,PreCond_RouterReachable,{'label': 'operationPlanPreCondition', 'color': 'white'}
OpPlan_RouterRestart,PostCond_RouterUp,{'label': 'operationPlanPostCondition', 'color': 'white'}
App_MonitoringSystem,ITSMTool,{'label': 'applicationType', 'color': 'white'}
App_MonitoringSystem,High,{'label': 'applicationBusinessImportance', 'color': 'white'}
jdoe,Agent_SecurityAnalyst,{'label': 'holdsAccount', 'color': 'white'}
Agent_SecurityAnalyst,jdoe,{'label': 'account', 'color': 'white'}
Agent_SecurityAnalyst,Email,{'label': 'agentPreferredContactMethod', 'color': 'white'}
TT_DNSOutage,Event_DNSFailure,{'label': 'troubleTicketTrigger', 'color': 'white'}
TT_DNSOutage,Agent_AdminTeam,{'label': 'troubleTicketRelatedParty', 'color': 'white'}
TT_DNSOutage,Supervision,{'label': 'troubleTicketOrigin', 'color': 'white'}
TT_DNSOutage,Failure,{'label': 'troubleTicketType', 'color': 'white'}
TT_DNSOutage,ManagedBackboneNetworks,{'label': 'problemResponsibility', 'color': 'white'}
TT_DNSOutage,Critical,{'label': 'troubleTicketSeverity', 'color': 'white'}
TT_DNSOutage,ImmediateIntervention,{'label': 'troubleTicketUrgency', 'color': 'white'}
TT_DNSOutage,P1,{'label': 'troubleTicketPriority', 'color': 'white'}
TT_DNSOutage,Service_InternetConnectivity,{'label': 'troubleTicketImpacts', 'color': 'white'}
TT_DNSOutage,App_CorpInternetAccess,{'label': 'troubleTicketRelatedService', 'color': 'white'}
TT_DNSOutage,InProgress,{'label': 'troubleTicketStatusCurrent', 'color': 'white'}
TT_DNSOutage,TotalBreakdown,{'label': 'troubleTicketCategory', 'color': 'white'}
TT_DNSOutage,Resource_DNS01,{'label': 'troubleTicketRelatedResource', 'color': 'white'}
TT_DNSOutage,InterruptedService,{'label': 'troubleTicketCriticity', 'color': 'white'}
Event_DNSFailure,App_MonitoringSystem,{'label': 'logOriginatingManagementSystem', 'color': 'white'}
Event_DNSFailure,Critical,{'label': 'alarmSeverity', 'color': 'white'}
Event_DNSFailure,TT_DNSOutage,{'label': 'member', 'color': 'white'}
Event_DNSFailure,Resource_DNS01,{'label': 'logOriginatingManagedObject', 'color': 'white'}
TT_PortalSlow,DeferredIntervention,{'label': 'troubleTicketUrgency', 'color': 'white'}
TT_PortalSlow,DegradedPerformance,{'label': 'troubleTicketCategory', 'color': 'white'}
TT_PortalSlow,Resource_DB01,{'label': 'troubleTicketRelatedResource', 'color': 'white'}
TT_PortalSlow,ContractApplicationHostingServices,{'label': 'problemResponsibility', 'color': 'white'}
TT_PortalSlow,Agent_AppDev,{'label': 'troubleTicketRelatedParty', 'color': 'white'}
TT_PortalSlow,Event_HighLoad,{'label': 'troubleTicketTrigger', 'color': 'white'}
TT_PortalSlow,InProgress,{'label': 'troubleTicketStatusCurrent', 'color': 'white'}
TT_PortalSlow,P2,{'label': 'troubleTicketPriority', 'color': 'white'}
TT_PortalSlow,AppMod_CustomerPortal_Prod,{'label': 'troubleTicketRelatedService', 'color': 'white'}
TT_PortalSlow,Assistance,{'label': 'troubleTicketType', 'color': 'white'}
TT_PortalSlow,Resource_WebSrv01,{'label': 'troubleTicketRelatedResource', 'color': 'white'}
TT_PortalSlow,Major,{'label': 'troubleTicketSeverity', 'color': 'white'}
TT_PortalSlow,CorruptedService,{'label': 'troubleTicketCriticity', 'color': 'white'}
TT_PortalSlow,Service_CustomerFacing,{'label': 'troubleTicketImpacts', 'color': 'white'}
TT_PortalSlow,Agent_CustomerA,{'label': 'troubleTicketRelatedParty', 'color': 'white'}
TT_PortalSlow,Customer,{'label': 'troubleTicketOrigin', 'color': 'white'}
Agent_NetworkOps,Phone,{'label': 'agentPreferredContactMethod', 'color': 'white'}
Agent_NetworkOps,Resource_RouterCore01,{'label': 'agentManagesResource', 'color': 'white'}
Agent_NetworkOps,Resource_VMHost01,{'label': 'agentManagesResource', 'color': 'white'}
Event_ConfigChange,App_MonitoringSystem,{'label': 'logOriginatingManagementSystem', 'color': 'white'}
Event_ConfigChange,CR_RouterUpgrade,{'label': 'member', 'color': 'white'}
Event_ConfigChange,Resource_RouterCore01,{'label': 'logOriginatingManagedObject', 'color': 'white'}
Event_ConfigChange,Agent_NetworkOps,{'label': 'logOriginatingAgent', 'color': 'white'}
Resource_DB01,Agent_AppDev,{'label': 'resourceManagedBy', 'color': 'white'}
Resource_DB01,InProduction,{'label': 'resourceUsageState', 'color': 'white'}
Resource_DB01,App_CustomerPortal,{'label': 'resourceForApplication', 'color': 'white'}
Resource_DB01,Resource_VMHost01,{'label': 'clusterController', 'color': 'white'}
Resource_DB01,VirtualMachine,{'label': 'resourceType', 'color': 'white'}
NetIF_VMHost01_Mgmt,Up,{'label': 'networkInterfaceOperationalStatus', 'color': 'white'}
NetIF_VMHost01_Mgmt,NetLink_DC_Core,{'label': 'networkInterfaceConnects', 'color': 'white'}
NetIF_VMHost01_Mgmt,Resource_VMHost01,{'label': 'networkInterfaceOf', 'color': 'white'}
Resource_WebSrv01,Agent_AppDev,{'label': 'resourceManagedBy', 'color': 'white'}
Resource_WebSrv01,App_CustomerPortal,{'label': 'resourceForApplication', 'color': 'white'}
Resource_WebSrv01,Resource_VMHost01,{'label': 'clusterController', 'color': 'white'}
Resource_WebSrv01,VirtualMachine,{'label': 'resourceType', 'color': 'white'}
Resource_WebSrv01,InProduction,{'label': 'resourceUsageState', 'color': 'white'}
Agent_AdminTeam,Email,{'label': 'agentPreferredContactMethod', 'color': 'white'}
Agent_AdminTeam,Resource_DNS01,{'label': 'agentManagesResource', 'color': 'white'}
CR_RouterUpgrade,NetworkDeviceSoftwareUpgrade,{'label': 'changeRequestSpecification', 'color': 'white'}
CR_RouterUpgrade,Approved,{'label': 'changeRequestStatusCurrent', 'color': 'white'}
CR_RouterUpgrade,Event_ConfigChange,{'label': 'documentStatusHistory', 'color': 'white'}
CR_RouterUpgrade,Agent_NetworkOps,{'label': 'changeRequestPilotParty', 'color': 'white'}
CR_RouterUpgrade,Service_InternetConnectivity,{'label': 'changeRequestImpact', 'color': 'white'}
CR_RouterUpgrade,InternalIntervention,{'label': 'changeRequestCategory', 'color': 'white'}
CR_RouterUpgrade,SoftwareUpgrade,{'label': 'changeRequestChangeCause', 'color': 'white'}
CR_RouterUpgrade,Standard,{'label': 'changeRequestType', 'color': 'white'}
CR_RouterUpgrade,Agent_ExternalVendor,{'label': 'changeRequestActorParty', 'color': 'white'}
CR_RouterUpgrade,Resource_RouterCore01,{'label': 'changeRequestImpact', 'color': 'white'}
NetIF_RouterCore01_Ge0_0_2,Up,{'label': 'networkInterfaceAdministrativeStatus', 'color': 'white'}
NetIF_RouterCore01_Ge0_0_2,NetLink_External,{'label': 'networkInterfaceConnects', 'color': 'white'}
NetIF_RouterCore01_Ge0_0_2,Resource_RouterCore01,{'label': 'networkInterfaceOf', 'color': 'white'}
AppMod_CustomerPortal_Dev,Resource_WebSrv01,{'label': 'subSystemOf', 'color': 'white'}
AppMod_CustomerPortal_Dev,App_CustomerPortal,{'label': 'applicationModuleOf', 'color': 'white'}
AppMod_CustomerPortal_Dev,Agent_AppDev,{'label': 'applicationModuleAdministrationTeam', 'color': 'white'}
AppMod_CustomerPortal_Dev,Development,{'label': 'applicationModuleStatus', 'color': 'white'}
TTNote_PortalSlow_Fix,Agent_AppDev,{'label': 'creator', 'color': 'white'}
TTNote_PortalSlow_Fix,TestsAndMeasurements,{'label': 'troubleTicketNoteOperationType', 'color': 'white'}
TTNote_PortalSlow_Fix,TT_PortalSlow,{'label': 'isPartOf', 'color': 'white'}
TTNote_PortalSlow_Fix,Internal,{'label': 'troubleTicketNoteCommentType', 'color': 'white'}
ProductModel_DellR740,www.dell.com,{'label': 'productManufacturedBy', 'color': 'white'}
NetLink_External,Agent_NetworkOps,{'label': 'resourceManagedBy', 'color': 'white'}
NetLink_External,Resource_RouterCore01,{'label': 'networkLinkTerminationResource', 'color': 'white'}
ProductModel_VMwareESXi,www.vmware.com,{'label': 'productManufacturedBy', 'color': 'white'}
Event_HighLoad,Major,{'label': 'alarmSeverity', 'color': 'white'}
Event_HighLoad,App_MonitoringSystem,{'label': 'logOriginatingManagementSystem', 'color': 'white'}
Event_HighLoad,Resource_WebSrv01,{'label': 'logOriginatingManagedObject', 'color': 'white'}
Event_HighLoad,TT_PortalSlow,{'label': 'member', 'color': 'white'}
NetIF_RouterCore01_Ge0_0_1,NetLink_DC_Core,{'label': 'networkInterfaceConnects', 'color': 'white'}
NetIF_RouterCore01_Ge0_0_1,Resource_RouterCore01,{'label': 'networkInterfaceOf', 'color': 'white'}
NetIF_RouterCore01_Ge0_0_1,Up,{'label': 'networkInterfaceOperationalStatus', 'color': 'white'}
Locus_RackA1,Room_ServerRoomA,{'label': 'bot#hasSpace', 'color': 'white'}
NetIF_DNS01_Eth0,NetLink_DC_Core,{'label': 'networkInterfaceConnects', 'color': 'white'}
NetIF_DNS01_Eth0,Up,{'label': 'networkInterfaceOperationalStatus', 'color': 'white'}
NetIF_DNS01_Eth0,Resource_DNS01,{'label': 'networkInterfaceOf', 'color': 'white'}
Service_CustomerFacing,CustomerFacingService,{'label': 'serviceType', 'color': 'white'}
Service_CustomerFacing,AppMod_CustomerPortal_Prod,{'label': 'subSystemOf', 'color': 'white'}
ProductModel_CiscoNexus9K,www.cisco.com,{'label': 'productManufacturedBy', 'color': 'white'}
OpPlan_DBPatch,PostCond_DBPerformanceOK,{'label': 'operationPlanPostCondition', 'color': 'white'}
OpPlan_DBPatch,PreCond_DBBackupComplete,{'label': 'operationPlanPreCondition', 'color': 'white'}
Locus_RackA2,Room_ServerRoomA,{'label': 'bot#hasSpace', 'color': 'white'}
Room_ServerRoomA,bot#Site_ParisDC,{'label': 'bot#hasSpace', 'color': 'white'}
#### NODES #### :101
['Service_InternetConnectivity', 'AppMod_CorpInternetAccess_Prod', 'TTNote_DNSOutage_Diag', 'Diagnosis', 'NetLink_DC_Core', 'Resource_RouterCore01', 'App_CorpInternetAccess', 'Infrastructure', 'Event_PortDown', 'TT_RouterPortDown', 'AppMod_CustomerPortal_Prod', 'App_CustomerPortal', 'Resource_DNS01', 'Resource_VMHost01', 'CR_PortalFeature', 'Agent_AppDev', 'OpPlan_RouterRestart', 'App_MonitoringSystem', 'ITSMTool', 'jdoe', 'Agent_SecurityAnalyst', 'InProduction', 'InterruptedService', 'TT_DNSOutage', 'Event_DNSFailure', 'Normal', 'TT_PortalSlow', 'DeferredIntervention', 'Agent_NetworkOps', 'Phone', 'DegradedPerformance', 'Event_ConfigChange', 'Failure', 'Resource_DB01', 'NetIF_VMHost01_Mgmt', 'Up', 'Resource_WebSrv01', 'Agent_AdminTeam', 'PreCond_RouterReachable', 'Email', 'CustomerFacingService', 'Router', 'Supervision', 'CR_RouterUpgrade', 'NetworkDeviceSoftwareUpgrade', 'NetIF_RouterCore01_Ge0_0_2', 'AppMod_CustomerPortal_Dev', 'TTNote_PortalSlow_Fix', 'InternalIntervention', 'ProductModel_DellR740', 'www.dell.com', 'Internal', 'Approved', 'Gold', 'PostCond_RouterUp', 'ManagedBackboneNetworks', 'NetLink_External', 'ContractApplicationHostingServices', 'ProductModel_VMwareESXi', 'TestsAndMeasurements', 'Critical', 'Event_HighLoad', 'InProgress', 'NetIF_RouterCore01_Ge0_0_1', 'Hypervisor', 'Locus_RackA1', 'org#OrgUnit_Hotline', 'Chat', 'Major', 'High', 'NetIF_DNS01_Eth0', 'Service_CustomerFacing', 'Scheduled', 'ProductModel_CiscoNexus9K', 'www.cisco.com', 'ImmediateIntervention', 'P1', 'P2', 'OpPlan_DBPatch', 'PostCond_DBPerformanceOK', 'org#OrgUnit_L2Support', 'Configuration', 'SoftwareUpgrade', 'Assistance', 'Platinum', 'CorruptedService', 'Locus_RackA2', 'org#OrgUnit_L1Support', 'Room_ServerRoomA', 'www.vmware.com', 'PreCond_DBBackupComplete', 'Server', 'TotalBreakdown', 'BusinessApplication', 'Standard', 'bot#Site_ParisDC', 'Agent_ExternalVendor', 'VirtualMachine', 'Development', 'Agent_CustomerA', 'Customer']
##################################################

##################################################
Knowledge Graph : /home/pdooze/DIGITAL_TWIN/gengraphllm/results/synthetics_graphs/prompt_optim/S4_1/P4_1_étoile3/2025-10-23/vertex_ai/gemini-2.5-flash/4_1_prompt_fully_created_by_AI_2025-10-23_16-32-25_Noria.ttl
Number of Nodes : 103
Number of edges : 164
cumulative number of nodes : 204
degree_histogram : [0, 45, 15, 9, 9, 4, 9, 3, 0, 5, 1, 2, 0, 0, 0, 0, 0, 0, 1]
number of self loop : 0
####  KPIs ####
DiGraph density : 0.015610127546164096
cumulative density : 0.03412497903131261
Average degree connectivity : {11: 3.0, 2: 0.6666666666666666, 6: 2.2222222222222223, 3: 3.0, 1: 0.022222222222222223, 4: 2.5555555555555554, 18: 2.9444444444444446, 9: 2.7111111111111112, 7: 2.9523809523809526, 5: 5.35, 10: 2.3}
#### Subject, Object, predicate ####
TT20240315-002,Major,{'label': 'troubleTicketSeverity', 'color': 'white'}
TT20240315-002,Assistance,{'label': 'troubleTicketType', 'color': 'white'}
TT20240315-002,ER20240315-003,{'label': 'troubleTicketTrigger', 'color': 'white'}
TT20240315-002,DevOpsTeamB,{'label': 'troubleTicketRelatedParty', 'color': 'white'}
TT20240315-002,CustomerWebAccess,{'label': 'troubleTicketImpacts', 'color': 'white'}
TT20240315-002,VMWeb01,{'label': 'troubleTicketRelatedResource', 'color': 'white'}
TT20240315-002,CustomerSupport,{'label': 'troubleTicketRelatedParty', 'color': 'white'}
TT20240315-002,WebPortal,{'label': 'troubleTicketRelatedService', 'color': 'white'}
TT20240315-002,Customer,{'label': 'troubleTicketOrigin', 'color': 'white'}
TT20240315-002,Initialised,{'label': 'troubleTicketStatusCurrent', 'color': 'white'}
TT20240315-002,P2,{'label': 'troubleTicketPriority', 'color': 'white'}
InternetAccessService,CorporateDNS,{'label': 'subSystemOf', 'color': 'white'}
InternetAccessService,InfrastructureService,{'label': 'serviceType', 'color': 'white'}
InternetAccessService,CorporateDNS-Prod,{'label': 'subSystemOf', 'color': 'white'}
InternetAccessService,MonitoringSystem,{'label': 'subSystemOf', 'color': 'white'}
CorporateDNS,InfrastructureService,{'label': 'applicationType', 'color': 'white'}
CorporateDNS,DNS01,{'label': 'resourceForApplication', 'color': 'white'}
CorporateDNS,High,{'label': 'applicationBusinessImportance', 'color': 'white'}
RouterCore01,RackB12,{'label': 'locatedAtLocus', 'color': 'white'}
RouterCore01,CiscoCatalyst9300,{'label': 'resourceProductModel', 'color': 'white'}
RouterCore01,InProduction,{'label': 'resourceUsageState', 'color': 'white'}
RouterCore01,NetworkOps,{'label': 'resourceManagedBy', 'color': 'white'}
RouterCore01,Router,{'label': 'resourceType', 'color': 'white'}
RackB12,ServerRoom01,{'label': 'bot#hasSpace', 'color': 'white'}
ER20240315-003,MonitoringSystem,{'label': 'logOriginatingManagementSystem', 'color': 'white'}
ER20240315-003,Major,{'label': 'alarmSeverity', 'color': 'white'}
ER20240315-003,VMWeb01,{'label': 'logOriginatingManagedObject', 'color': 'white'}
RouterInterfaceReset,InterfaceFlappingDetected,{'label': 'operationPlanPreCondition', 'color': 'white'}
RouterInterfaceReset,InterfaceOperationalStatusUp,{'label': 'operationPlanPostCondition', 'color': 'white'}
TT20240315-001,InProgress,{'label': 'troubleTicketStatusCurrent', 'color': 'white'}
TT20240315-001,TotalBreakdown,{'label': 'troubleTicketCategory', 'color': 'white'}
TT20240315-001,ER20240315-001,{'label': 'troubleTicketTrigger', 'color': 'white'}
TT20240315-001,Failure,{'label': 'troubleTicketType', 'color': 'white'}
TT20240315-001,ManagedBackboneNetworks,{'label': 'problemResponsibility', 'color': 'white'}
TT20240315-001,Critical,{'label': 'troubleTicketSeverity', 'color': 'white'}
TT20240315-001,CorporateDNS,{'label': 'troubleTicketRelatedService', 'color': 'white'}
TT20240315-001,ER20240315-004,{'label': 'documentStatusHistory', 'color': 'white'}
TT20240315-001,AdminTeamA,{'label': 'troubleTicketRelatedParty', 'color': 'white'}
TT20240315-001,ImmediateIntervention,{'label': 'troubleTicketUrgency', 'color': 'white'}
TT20240315-001,P1,{'label': 'troubleTicketPriority', 'color': 'white'}
TT20240315-001,Supervision,{'label': 'troubleTicketOrigin', 'color': 'white'}
TT20240315-001,DNS01,{'label': 'troubleTicketRelatedResource', 'color': 'white'}
TT20240315-001,InterruptedService,{'label': 'troubleTicketCriticity', 'color': 'white'}
TT20240315-001,InternetAccessService,{'label': 'troubleTicketImpacts', 'color': 'white'}
TT20240315-001,NOCEngineerJohn,{'label': 'troubleTicketRelatedParty', 'color': 'white'}
CustomerWebAccess,CustomerFacingService,{'label': 'serviceType', 'color': 'white'}
CustomerWebAccess,WebPortal,{'label': 'subSystemOf', 'color': 'white'}
CustomerWebAccess,WebPortal-Frontend,{'label': 'subSystemOf', 'color': 'white'}
CustomerWebAccess,WebPortal-Backend,{'label': 'subSystemOf', 'color': 'white'}
VMWeb01,DevOpsTeamB,{'label': 'resourceManagedBy', 'color': 'white'}
VMWeb01,InProduction,{'label': 'resourceUsageState', 'color': 'white'}
VMWeb01,VMwareESXi,{'label': 'resourceProductModel', 'color': 'white'}
VMWeb01,HypervisorHost01,{'label': 'clusterController', 'color': 'white'}
VMWeb01,VirtualMachine,{'label': 'resourceType', 'color': 'white'}
DevOpsTeamB,Chat,{'label': 'agentPreferredContactMethod', 'color': 'white'}
CR20240312-002,DevOpsTeamB,{'label': 'changeRequestActorParty', 'color': 'white'}
CR20240312-002,WebPortal,{'label': 'changeRequestImpact', 'color': 'white'}
CR20240312-002,Approved,{'label': 'changeRequestStatusCurrent', 'color': 'white'}
CR20240312-002,Normal,{'label': 'changeRequestType', 'color': 'white'}
CR20240312-002,InternalIntervention,{'label': 'changeRequestCategory', 'color': 'white'}
CR20240312-002,SoftwareUpgrade,{'label': 'changeRequestChangeCause', 'color': 'white'}
CR20240312-002,WebPortal-Frontend,{'label': 'changeRequestImpact', 'color': 'white'}
CR20240312-002,WebPortal-Backend,{'label': 'changeRequestImpact', 'color': 'white'}
CR20240312-002,CustomerWebAccess,{'label': 'changeRequestImpact', 'color': 'white'}
