##################################################
Knowledge Graph : /home/piod7321/DIGITAL_TWIN/gengraphllm/results/synthetics_graphs/enhance_manualy_prompt/2025-10-15/vertex_ai/gemini-2.5-flash/2_ip_enhanced_manually_ipem_2025-10-15_16-53-28_Noria.ttl
Number of Nodes : 120
Number of edges : 201
cumulative number of nodes : 120
degree_histogram : [0, 54, 15, 12, 13, 7, 5, 2, 2, 2, 0, 1, 2, 0, 1, 2, 0, 1, 0, 0, 0, 1]
number of self loop : 0
####  KPIs ####
DiGraph density : 0.01407563025210084
cumulative density : 0.01407563025210084
Average degree connectivity : {4: 5.403846153846154, 1: 0.7777777777777778, 15: 3.0, 7: 4.214285714285714, 6: 3.8, 21: 2.9047619047619047, 5: 3.8, 2: 0.3, 3: 5.583333333333333, 8: 3.8125, 17: 1.588235294117647, 12: 3.0833333333333335, 9: 3.111111111111111, 11: 2.4545454545454546, 14: 2.5}
#### Subject, Object, predicate ####
Service_E2ECustomerAccess,ServiceType_CustomerFacing,{'label': 'serviceType', 'color': 'white'}
TroubleTicket_TT001,TTUrgency_Immediate,{'label': 'troubleTicketUrgency', 'color': 'white'}
TroubleTicket_TT001,EventRecord_ServerDownAlert,{'label': 'troubleTicketTrigger', 'color': 'white'}
TroubleTicket_TT001,Application_CustomerPortal,{'label': 'troubleTicketRelatedService', 'color': 'white'}
TroubleTicket_TT001,TTStatus_InProgress,{'label': 'troubleTicketStatusCurrent', 'color': 'white'}
TroubleTicket_TT001,TTType_Failure,{'label': 'troubleTicketType', 'color': 'white'}
TroubleTicket_TT001,TTPriority_P1,{'label': 'troubleTicketPriority', 'color': 'white'}
TroubleTicket_TT001,EventRecord_TT001_FreezeStart,{'label': 'troubleTicketFreezeItem', 'color': 'white'}
TroubleTicket_TT001,EventRecord_TT001_StatusChange1,{'label': 'documentStatusHistory', 'color': 'white'}
ApplicationModule_CustomerPortal_Dev,SLALevel_Silver,{'label': 'applicationModuleSlaLevel', 'color': 'white'}
ApplicationModule_CustomerPortal_Dev,OrgUnit_ApplicationSupport,{'label': 'applicationModuleAdministrationTeam', 'color': 'white'}
ApplicationModule_CustomerPortal_Dev,Application_CustomerPortal,{'label': 'applicationModuleOf', 'color': 'white'}
ApplicationModule_CustomerPortal_Dev,Person_AliceJohnson,{'label': 'applicationModuleAdministrationLeader', 'color': 'white'}
ApplicationModule_CustomerPortal_Dev,ApplicationStatus_Development,{'label': 'applicationModuleStatus', 'color': 'white'}
NetworkLink_Router001_ISP,Resource_Router001,{'label': 'networkLinkTerminationResourceOrigin', 'color': 'white'}
NetworkLink_Router001_ISP,OrgUnit_NetworkOperations,{'label': 'resourceManagedBy', 'color': 'white'}
Resource_Router001,10.0.0.1,{'label': 'resourceManagementIPAddress', 'color': 'white'}
Resource_Router001,Locus_RackA2,{'label': 'locatedAtLocus', 'color': 'white'}
Resource_Router001,Application_NetworkCore,{'label': 'resourceForApplication', 'color': 'white'}
Resource_Router001,ResourceType_Router,{'label': 'resourceType', 'color': 'white'}
Resource_Router001,ResourceLifecycle_Production,{'label': 'resourceUsageState', 'color': 'white'}
Resource_Router001,ProductModel_JuniperMX204,{'label': 'resourceProductModel', 'color': 'white'}
Resource_Router001,OrgUnit_NetworkOperations,{'label': 'resourceManagedBy', 'color': 'white'}
OrgUnit_CustomerService,Org_MainCompany,{'label': 'org#unitOf', 'color': 'white'}
OrgUnit_CustomerService,ContactMethod_Chat,{'label': 'agentPreferredContactMethod', 'color': 'white'}
NetworkInterface_Server001_Eth0,NetworkLink_Server001_Switch002,{'label': 'networkInterfaceConnects', 'color': 'white'}
NetworkInterface_Server001_Eth0,Resource_Server001,{'label': 'networkInterfaceOf', 'color': 'white'}
NetworkInterface_Server001_Eth0,ResourceAdminState_Enabled,{'label': 'networkInterfaceAdministrativeStatus', 'color': 'white'}
NetworkInterface_Server001_Eth0,ResourceOpState_Up,{'label': 'networkInterfaceOperationalStatus', 'color': 'white'}
NetworkLink_Server001_Switch002,OrgUnit_NetworkOperations,{'label': 'resourceManagedBy', 'color': 'white'}
NetworkLink_Server001_Switch002,Resource_Server001,{'label': 'networkLinkTerminationResourceOrigin', 'color': 'white'}
NetworkLink_Server001_Switch002,Resource_Switch002,{'label': 'networkLinkTerminationResourceDestination', 'color': 'white'}
ApplicationModule_CustomerPortal_Prod,OrgUnit_CustomerService,{'label': 'applicationModuleSupportGroup', 'color': 'white'}
ApplicationModule_CustomerPortal_Prod,OrgUnit_ApplicationSupport,{'label': 'applicationModuleSupportTeam', 'color': 'white'}
ApplicationModule_CustomerPortal_Prod,ApplicationStatus_InProduction,{'label': 'applicationModuleStatus', 'color': 'white'}
ApplicationModule_CustomerPortal_Prod,Application_CustomerPortal,{'label': 'applicationModuleOf', 'color': 'white'}
ApplicationModule_CustomerPortal_Prod,Person_AliceJohnson,{'label': 'applicationModuleAdministrationLeader', 'color': 'white'}
ApplicationModule_CustomerPortal_Prod,SLALevel_Platinum,{'label': 'applicationModuleSlaLevel', 'color': 'white'}
ProductModel_CiscoCatalyst9300,Org_Cisco,{'label': 'productManufacturedBy', 'color': 'white'}
OrgUnit_NetworkOperations,Resource_Router001,{'label': 'agentManagesResource', 'color': 'white'}
OrgUnit_NetworkOperations,ContactMethod_Phone,{'label': 'agentPreferredContactMethod', 'color': 'white'}
OrgUnit_NetworkOperations,Org_ITDepartment,{'label': 'org#unitOf', 'color': 'white'}
OrgUnit_NetworkOperations,Resource_Switch001,{'label': 'agentManagesResource', 'color': 'white'}
TroubleTicketNote_TT001_Note2,TTOperationType_Tests,{'label': 'troubleTicketNoteOperationType', 'color': 'white'}
TroubleTicketNote_TT001_Note2,TroubleTicket_TT001,{'label': 'isPartOf', 'color': 'white'}
TroubleTicketNote_TT001_Note2,TTCommentType_Customer,{'label': 'troubleTicketNoteCommentType', 'color': 'white'}
TroubleTicketNote_TT001_Note2,Person_JohnDoe,{'label': 'creator', 'color': 'white'}
ChangeRequest_CR001,CRCategory_InternalIntervention,{'label': 'changeRequestCategory', 'color': 'white'}
ChangeRequest_CR001,Resource_Router001,{'label': 'changeRequestImpact', 'color': 'white'}
ChangeRequest_CR001,OrgUnit_NetworkOperations,{'label': 'changeRequestActorParty', 'color': 'white'}
ChangeRequest_CR001,CRStatus_Implemented,{'label': 'changeRequestStatusCurrent', 'color': 'white'}
ChangeRequest_CR001,Person_JaneSmith,{'label': 'changeRequestInitiatorParty', 'color': 'white'}
ChangeRequest_CR001,CRCause_SoftwareUpgrade,{'label': 'changeRequestChangeCause', 'color': 'white'}
ChangeRequest_CR001,Service_InternalNetworkConnectivity,{'label': 'changeRequestImpact', 'color': 'white'}
ChangeRequest_CR001,EventRecord_CR001_StatusChange1,{'label': 'documentStatusHistory', 'color': 'white'}
ChangeRequest_CR001,CRSpec_StandardOperation,{'label': 'changeRequestSpecification', 'color': 'white'}
ChangeRequest_CR001,CRType_Standard,{'label': 'changeRequestType', 'color': 'white'}
EventRecord_InterfaceFlap,Service_InternalNetworkConnectivity,{'label': 'eventRelatedElement', 'color': 'white'}
EventRecord_InterfaceFlap,Resource_Router001,{'label': 'logOriginatingManagedObject', 'color': 'white'}
EventRecord_InterfaceFlap,PerceivedSeverity_Warning,{'label': 'alarmSeverity', 'color': 'white'}
EventRecord_InterfaceFlap,Application_MonitoringSystem,{'label': 'logOriginatingManagementSystem', 'color': 'white'}
Resource_VirtualServer001,ResourceOpState_Up,{'label': 'virtualServerStatus', 'color': 'white'}
Resource_VirtualServer001,192.168.1.11,{'label': 'resourceManagementIPAddress', 'color': 'white'}
Resource_VirtualServer001,Resource_Hypervisor001,{'label': 'clusterController', 'color': 'white'}
Resource_VirtualServer001,ResourceLifecycle_Production,{'label': 'resourceUsageState', 'color': 'white'}
Resource_VirtualServer001,ResourceType_Server,{'label': 'resourceType', 'color': 'white'}
Resource_VirtualServer001,Application_CustomerPortal,{'label': 'resourceForApplication', 'color': 'white'}
Resource_VirtualServer001,OrgUnit_ApplicationSupport,{'label': 'resourceManagedBy', 'color': 'white'}
Service_InternalNetworkConnectivity,OrgUnit_NetworkOperations,{'label': 'elementManagedBy', 'color': 'white'}
Service_InternalNetworkConnectivity,Application_NetworkCore,{'label': 'subSystemOf', 'color': 'white'}
Service_InternalNetworkConnectivity,ServiceType_ResourceFacing,{'label': 'serviceType', 'color': 'white'}
Resource_Switch001,ResourceType_Switch,{'label': 'resourceType', 'color': 'white'}
Resource_Switch001,ProductModel_CiscoCatalyst9300,{'label': 'resourceProductModel', 'color': 'white'}
Resource_Switch001,172.16.0.1,{'label': 'resourceManagementIPAddress', 'color': 'white'}
Resource_Switch001,OrgUnit_NetworkOperations,{'label': 'resourceManagedBy', 'color': 'white'}
Resource_Switch001,Locus_RackB1,{'label': 'locatedAtLocus', 'color': 'white'}
Resource_Switch001,ResourceLifecycle_Production,{'label': 'resourceUsageState', 'color': 'white'}
ChangeRequest_CR002,CRCause_Configuration,{'label': 'changeRequestChangeCause', 'color': 'white'}
ChangeRequest_CR002,CRType_Standard,{'label': 'changeRequestType', 'color': 'white'}
ChangeRequest_CR002,CRCategory_InternalIntervention,{'label': 'changeRequestCategory', 'color': 'white'}
ChangeRequest_CR002,Person_AliceJohnson,{'label': 'changeRequestPilotParty', 'color': 'white'}
ChangeRequest_CR002,Application_CustomerPortal,{'label': 'changeRequestImpact', 'color': 'white'}
ChangeRequest_CR002,CRStatus_Approved,{'label': 'changeRequestStatusCurrent', 'color': 'white'}
ChangeRequest_CR002,OrgUnit_ApplicationSupport,{'label': 'changeRequestActorParty', 'color': 'white'}
TroubleTicketNote_TT001_Note1,TroubleTicket_TT001,{'label': 'isPartOf', 'color': 'white'}
TroubleTicketNote_TT001_Note1,TTCommentType_Internal,{'label': 'troubleTicketNoteCommentType', 'color': 'white'}
TroubleTicketNote_TT001_Note1,TTOperationType_Diagnosis,{'label': 'troubleTicketNoteOperationType', 'color': 'white'}
TroubleTicketNote_TT001_Note1,EventRecord_ServerRestartAttempt,{'label': 'troubleTicketNoteCorrelatedExecution', 'color': 'white'}
TroubleTicketNote_TT001_Note1,Person_JohnDoe,{'label': 'creator', 'color': 'white'}
CorrectiveMaintenanceAction_RestartApp,OperationPlan_RestartWebServer,{'label': 'actionCorrelatedOperationPlan', 'color': 'white'}
OperationPlan_RestartWebServer,ActionPreCondition_WebServerDown,{'label': 'operationPlanPreCondition', 'color': 'white'}
OperationPlan_RestartWebServer,ActionPostCondition_WebServerUp,{'label': 'operationPlanPostCondition', 'color': 'white'}
Application_MonitoringSystem,BusinessImportance_High,{'label': 'applicationBusinessImportance', 'color': 'white'}
Application_MonitoringSystem,OrgUnit_NetworkOperations,{'label': 'elementManagedBy', 'color': 'white'}
Application_MonitoringSystem,ApplicationType_InternalTool,{'label': 'applicationType', 'color': 'white'}
Room_ServerRoom1,Locus_RackA1,{'label': 'bot#hasSpace', 'color': 'white'}
Room_ServerRoom1,Locus_RackA2,{'label': 'bot#hasSpace', 'color': 'white'}
Person_JohnDoe,ContactMethod_Chat,{'label': 'agentPreferredContactMethod', 'color': 'white'}
OrgUnit_ApplicationSupport,ContactMethod_Email,{'label': 'agentPreferredContactMethod', 'color': 'white'}
OrgUnit_ApplicationSupport,Resource_VirtualServer001,{'label': 'agentManagesResource', 'color': 'white'}
OrgUnit_ApplicationSupport,Resource_Server001,{'label': 'agentManagesResource', 'color': 'white'}
OrgUnit_ApplicationSupport,Org_ITDepartment,{'label': 'org#unitOf', 'color': 'white'}
EventRecord_ServerDownAlert,OperationPlan_RestartWebServer,{'label': 'alarmProposedRepairAction', 'color': 'white'}
EventRecord_ServerDownAlert,PerceivedSeverity_Critical,{'label': 'alarmSeverity', 'color': 'white'}
EventRecord_ServerDownAlert,Application_MonitoringSystem,{'label': 'logOriginatingManagementSystem', 'color': 'white'}
EventRecord_ServerDownAlert,ApplicationModule_CustomerPortal_Prod,{'label': 'eventRelatedElement', 'color': 'white'}
EventRecord_ServerDownAlert,Resource_Server001,{'label': 'logOriginatingManagedObject', 'color': 'white'}
ProductModel_JuniperMX204,Org_Juniper,{'label': 'productManufacturedBy', 'color': 'white'}
OperationPlan_NetworkTroubleshooting,ActionPreCondition_NetworkLatency,{'label': 'operationPlanPreCondition', 'color': 'white'}
OperationPlan_NetworkTroubleshooting,ActionPostCondition_NetworkRestored,{'label': 'operationPlanPostCondition', 'color': 'white'}
NetworkInterface_Router001_Ge002,ResourceOpState_Up,{'label': 'networkInterfaceOperationalStatus', 'color': 'white'}
NetworkInterface_Router001_Ge002,Resource_Router001,{'label': 'networkInterfaceOf', 'color': 'white'}
NetworkInterface_Router001_Ge002,NetworkLink_Router001_Switch002,{'label': 'networkInterfaceConnects', 'color': 'white'}
NetworkInterface_Router001_Ge002,ResourceAdminState_Enabled,{'label': 'networkInterfaceAdministrativeStatus', 'color': 'white'}
Resource_Server001,Locus_RackA1,{'label': 'locatedAtLocus', 'color': 'white'}
Resource_Server001,192.168.1.10,{'label': 'resourceManagementIPAddress', 'color': 'white'}
Resource_Server001,ResourceLifecycle_Production,{'label': 'resourceUsageState', 'color': 'white'}
Resource_Server001,ResourceType_Server,{'label': 'resourceType', 'color': 'white'}
Resource_Server001,Application_CustomerPortal,{'label': 'resourceForApplication', 'color': 'white'}
Resource_Server001,ProductModel_DellPowerEdgeR740,{'label': 'resourceProductModel', 'color': 'white'}
Resource_Server001,OrgUnit_ApplicationSupport,{'label': 'resourceManagedBy', 'color': 'white'}
EventRecord_ServerRestartAttempt,TroubleTicket_TT001,{'label': 'alarmMitigatedBy', 'color': 'white'}
EventRecord_ServerRestartAttempt,Person_JohnDoe,{'label': 'logOriginatingAgent', 'color': 'white'}
EventRecord_ServerRestartAttempt,Resource_Server001,{'label': 'logOriginatingManagedObject', 'color': 'white'}
Resource_Hypervisor001,ResourceLifecycle_Production,{'label': 'resourceUsageState', 'color': 'white'}
Resource_Hypervisor001,ResourceType_Server,{'label': 'resourceType', 'color': 'white'}
Resource_Hypervisor001,192.168.1.5,{'label': 'resourceManagementIPAddress', 'color': 'white'}
Resource_Hypervisor001,OrgUnit_NetworkOperations,{'label': 'resourceManagedBy', 'color': 'white'}
Resource_Hypervisor001,Locus_RackA1,{'label': 'locatedAtLocus', 'color': 'white'}
DocumentAttachment_ServerLogSnapshot,TroubleTicket_TT001,{'label': 'isPartOf', 'color': 'white'}
Application_NetworkCore,BusinessImportance_High,{'label': 'applicationBusinessImportance', 'color': 'white'}
Application_NetworkCore,OrgUnit_NetworkOperations,{'label': 'elementManagedBy', 'color': 'white'}
Application_NetworkCore,ApplicationType_Infrastructure,{'label': 'applicationType', 'color': 'white'}
ApplicationModule_MonitoringSystem_Prod,OrgUnit_NetworkOperations,{'label': 'applicationModuleAdministrationTeam', 'color': 'white'}
ApplicationModule_MonitoringSystem_Prod,ApplicationStatus_InProduction,{'label': 'applicationModuleStatus', 'color': 'white'}
ApplicationModule_MonitoringSystem_Prod,SLALevel_Gold,{'label': 'applicationModuleSlaLevel', 'color': 'white'}
ApplicationModule_MonitoringSystem_Prod,Person_JaneSmith,{'label': 'applicationModuleAdministrationLeader', 'color': 'white'}
ApplicationModule_MonitoringSystem_Prod,Application_MonitoringSystem,{'label': 'applicationModuleOf', 'color': 'white'}
EventRecord_LoginAttempt,PerceivedSeverity_Minor,{'label': 'alarmSeverity', 'color': 'white'}
EventRecord_LoginAttempt,Resource_Server001,{'label': 'logOriginatingManagedObject', 'color': 'white'}
EventRecord_LoginAttempt,CUid_JohnDoe,{'label': 'eventRelatedParty', 'color': 'white'}
EventRecord_LoginAttempt,Application_MonitoringSystem,{'label': 'logOriginatingManagementSystem', 'color': 'white'}
NetworkInterface_Router001_Ge001,Resource_Router001,{'label': 'networkInterfaceOf', 'color': 'white'}
NetworkInterface_Router001_Ge001,ResourceAdminState_Enabled,{'label': 'networkInterfaceAdministrativeStatus', 'color': 'white'}
NetworkInterface_Router001_Ge001,NetworkLink_Router001_ISP,{'label': 'networkInterfaceConnects', 'color': 'white'}
NetworkInterface_Router001_Ge001,ResourceOpState_Up,{'label': 'networkInterfaceOperationalStatus', 'color': 'white'}
Application_CustomerPortal,BusinessImportance_High,{'label': 'applicationBusinessImportance', 'color': 'white'}
Application_CustomerPortal,ApplicationType_CustomerFacingService,{'label': 'applicationType', 'color': 'white'}
Application_CustomerPortal,OrgUnit_ApplicationSupport,{'label': 'elementManagedBy', 'color': 'white'}
ProductModel_DellPowerEdgeR740,Org_Dell,{'label': 'productManufacturedBy', 'color': 'white'}
EventRecord_TT002_StatusChange1,Application_MonitoringSystem,{'label': 'logOriginatingManagementSystem', 'color': 'white'}
EventRecord_TT002_StatusChange1,TroubleTicket_TT002,{'label': 'references', 'color': 'white'}
Person_AliceJohnson,ContactMethod_Phone,{'label': 'agentPreferredContactMethod', 'color': 'white'}
EventRecord_ConfigChange,Resource_Router001,{'label': 'logOriginatingManagedObject', 'color': 'white'}
EventRecord_ConfigChange,Person_JaneSmith,{'label': 'eventRelatedParty', 'color': 'white'}
EventRecord_ConfigChange,Application_MonitoringSystem,{'label': 'logOriginatingManagementSystem', 'color': 'white'}
NetworkLink_Router001_Switch002,Resource_Router001,{'label': 'networkLinkTerminationResourceOrigin', 'color': 'white'}
NetworkLink_Router001_Switch002,Resource_Switch002,{'label': 'networkLinkTerminationResourceDestination', 'color': 'white'}
NetworkLink_Router001_Switch002,OrgUnit_NetworkOperations,{'label': 'resourceManagedBy', 'color': 'white'}
Room_NetworkClosetB,Locus_RackB1,{'label': 'bot#hasSpace', 'color': 'white'}
EventRecord_CR001_StatusChange1,ChangeRequest_CR001,{'label': 'references', 'color': 'white'}
EventRecord_CR001_StatusChange1,Application_MonitoringSystem,{'label': 'logOriginatingManagementSystem', 'color': 'white'}
EventRecord_TT001_FreezeStart,Application_MonitoringSystem,{'label': 'logOriginatingManagementSystem', 'color': 'white'}
EventRecord_TT001_FreezeStart,TroubleTicket_TT001,{'label': 'references', 'color': 'white'}
Person_JaneSmith,ContactMethod_Email,{'label': 'agentPreferredContactMethod', 'color': 'white'}
DocumentAttachment_RouterOSUpgradePlan,ChangeRequest_CR001,{'label': 'isPartOf', 'color': 'white'}
EventRecord_TT001_StatusChange1,Application_MonitoringSystem,{'label': 'logOriginatingManagementSystem', 'color': 'white'}
EventRecord_TT001_StatusChange1,TroubleTicket_TT001,{'label': 'references', 'color': 'white'}
NetworkInterface_VirtualServer001_Eth0,ResourceOpState_Up,{'label': 'networkInterfaceOperationalStatus', 'color': 'white'}
NetworkInterface_VirtualServer001_Eth0,ResourceAdminState_Enabled,{'label': 'networkInterfaceAdministrativeStatus', 'color': 'white'}
NetworkInterface_VirtualServer001_Eth0,Resource_VirtualServer001,{'label': 'networkInterfaceOf', 'color': 'white'}
ChangeAction_ApplyPatch,OperationPlan_NetworkTroubleshooting,{'label': 'actionCorrelatedOperationPlan', 'color': 'white'}
#### NODES #### :120
['Service_E2ECustomerAccess', 'ServiceType_CustomerFacing', 'TroubleTicket_TT002', 'TTPriority_P2', 'Resource_Switch002', 'ResourceLifecycle_Production', 'TroubleTicket_TT001', 'TTOrigin_Customer', 'ApplicationModule_CustomerPortal_Dev', 'SLALevel_Silver', 'TTStatus_InProgress', 'NetworkLink_Router001_ISP', 'Resource_Router001', 'OrgUnit_CustomerService', 'Org_MainCompany', 'NetworkInterface_Server001_Eth0', 'NetworkLink_Server001_Switch002', 'ApplicationModule_CustomerPortal_Prod', 'ProductModel_CiscoCatalyst9300', 'Org_Cisco', 'OrgUnit_NetworkOperations', 'TroubleTicketNote_TT001_Note2', 'TTOperationType_Tests', 'ChangeRequest_CR001', 'CRCategory_InternalIntervention', 'EventRecord_InterfaceFlap', 'Resource_VirtualServer001', 'ResourceOpState_Up', 'Service_InternalNetworkConnectivity', 'Resource_Switch001', 'ResourceType_Switch', 'TTCriticity_CorruptedService', 'ChangeRequest_CR002', 'CRCause_Configuration', 'TroubleTicketNote_TT001_Note1', 'TTResponsibility_ManagedNetwork', 'CorrectiveMaintenanceAction_RestartApp', 'OperationPlan_RestartWebServer', 'Application_MonitoringSystem', 'BusinessImportance_High', 'Room_ServerRoom1', 'Locus_RackA1', 'Person_JohnDoe', '10.0.0.1', 'OrgUnit_ApplicationSupport', 'ActionPreCondition_WebServerDown', 'EventRecord_ServerDownAlert', 'ContactMethod_Email', 'CRType_Standard', 'ProductModel_JuniperMX204', 'Org_Juniper', 'OperationPlan_NetworkTroubleshooting', 'ActionPreCondition_NetworkLatency', 'TTCriticity_ServiceInterrupted', 'NetworkInterface_Router001_Ge002', 'TTUrgency_Deferred', 'Resource_Server001', 'Locus_RackA2', 'EventRecord_ServerRestartAttempt', 'PerceivedSeverity_Critical', '192.168.1.11', '10.0.0.2', 'Resource_Hypervisor001', 'CRStatus_Implemented', 'DocumentAttachment_ServerLogSnapshot', 'Application_NetworkCore', 'ApplicationModule_MonitoringSystem_Prod', 'ResourceType_Router', 'ContactMethod_Phone', 'EventRecord_LoginAttempt', 'PerceivedSeverity_Minor', 'TTSeverity_Critical', 'ActionPostCondition_WebServerUp', '172.16.0.1', 'NetworkInterface_Router001_Ge001', 'Application_CustomerPortal', 'ProductModel_DellPowerEdgeR740', 'Org_Dell', 'EventRecord_TT002_StatusChange1', 'Person_AliceJohnson', 'EventRecord_ConfigChange', 'TTCommentType_Customer', 'TTCommentType_Internal', '192.168.1.10', 'NetworkLink_Router001_Switch002', 'ResourceAdminState_Enabled', 'Room_NetworkClosetB', 'Locus_RackB1', 'Org_ITDepartment', 'EventRecord_CR001_StatusChange1', 'ApplicationStatus_InProduction', 'EventRecord_TT001_FreezeStart', 'TTType_Assistance', 'ResourceType_Server', 'Person_JaneSmith', 'CRCause_SoftwareUpgrade', 'TTOrigin_Supervision', 'TTUrgency_Immediate', 'DocumentAttachment_RouterOSUpgradePlan', '192.168.1.5', 'CRSpec_StandardOperation', 'ApplicationType_CustomerFacingService', 'PerceivedSeverity_Warning', 'SLALevel_Platinum', 'EventRecord_TT001_StatusChange1', 'NetworkInterface_VirtualServer001_Eth0', 'SLALevel_Gold', 'CRStatus_Approved', 'ActionPostCondition_NetworkRestored', 'ContactMethod_Chat', 'TTOperationType_Diagnosis', 'ChangeAction_ApplyPatch', 'ServiceType_ResourceFacing', 'TTSeverity_Major', 'TTType_Failure', 'TTPriority_P1', 'ApplicationStatus_Development', 'ApplicationType_Infrastructure', 'CUid_JohnDoe', 'ApplicationType_InternalTool']
##################################################

##################################################
Knowledge Graph : /home/piod7321/DIGITAL_TWIN/gengraphllm/results/synthetics_graphs/enhance_manualy_prompt/2025-10-15/vertex_ai/gemini-2.5-flash/2_ip_enhanced_manually_ipem_2025-10-15_16-33-08_Noria.ttl
Number of Nodes : 131
Number of edges : 221
cumulative number of nodes : 251
degree_histogram : [0, 51, 28, 14, 10, 7, 4, 3, 3, 0, 5, 2, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 1]
number of self loop : 1
####  KPIs ####
DiGraph density : 0.012977099236641221
cumulative density : 0.027052729488742062
Average degree connectivity : {6: 5.791666666666667, 11: 1.7272727272727273, 5: 3.0285714285714285, 2: 1.0178571428571428, 8: 1.5416666666666667, 18: 2.4444444444444446, 3: 3.2142857142857144, 10: 4.74, 1: 1.8431372549019607, 25: 4.04, 17: 2.8529411764705883, 7: 1.2857142857142858, 4: 5.475}
#### Subject, Object, predicate ####
Resource_VirtualServer1,OrgUnit_AppDev,{'label': 'resourceManagedBy', 'color': 'white'}
Resource_VirtualServer1,LifecycleState_Production,{'label': 'resourceUsageState', 'color': 'white'}
Resource_VirtualServer1,Resource_Hypervisor1,{'label': 'clusterController', 'color': 'white'}
Resource_VirtualServer1,ResourceType_Server,{'label': 'resourceType', 'color': 'white'}
Resource_VirtualServer1,OpState_Up,{'label': 'virtualServerStatus', 'color': 'white'}
