##################################################
Knowledge Graph : /home/pdooze/DIGITAL_TWIN/gengraphllm/results/synthetics_graphs/2025-10-16/vertex_ai/gemini-2.5-flash/4_prompt_fully_created_by_AI_2025-10-16_16-47-31_Noria.ttl
Number of Nodes : 137
Number of edges : 263
cumulative number of nodes : 137
degree_histogram : [0, 45, 20, 24, 11, 11, 1, 3, 6, 2, 5, 0, 2, 3, 0, 1, 2, 1]
number of self loop : 0
####  KPIs ####
DiGraph density : 0.014115500214684414
cumulative density : 0.014115500214684414
Average degree connectivity : {3: 3.125, 1: 0.6222222222222222, 2: 1.825, 5: 6.072727272727272, 13: 3.5384615384615383, 8: 2.625, 7: 2.1904761904761907, 16: 2.75, 10: 2.44, 17: 2.9411764705882355, 4: 4.0227272727272725, 15: 3.7333333333333334, 12: 3.75, 9: 5.722222222222222, 6: 4.5}
#### Subject, Object, predicate ####
OperationPlan_DB_Optimize,ActionPostCondition_CPUNormalized,{'label': 'operationPlanPostCondition', 'color': 'white'}
Resource_DB_Srv01,ProductModel_Dell_R740,{'label': 'resourceProductModel', 'color': 'white'}
Resource_DB_Srv01,Agent_IT_Ops_Team,{'label': 'resourceManagedBy', 'color': 'white'}
ApplicationModule_CRM_Backend,InProduction,{'label': 'applicationModuleStatus', 'color': 'white'}
ApplicationModule_CRM_Backend,org#OrgUnit_IT_Infrastructure,{'label': 'applicationModuleSupportTeam', 'color': 'white'}
ApplicationModule_CRM_Backend,Gold,{'label': 'applicationModuleSlaLevel', 'color': 'white'}
ApplicationModule_CRM_Backend,org#OrgUnit_Software_Dev,{'label': 'applicationModuleAdministrationTeam', 'color': 'white'}
ApplicationModule_CRM_Backend,Application_CRM_System,{'label': 'applicationModuleOf', 'color': 'white'}
EventRecord_WebSrv_ServiceRestart,Application_Monitoring_Platform,{'label': 'logOriginatingManagementSystem', 'color': 'white'}
EventRecord_WebSrv_ServiceRestart,Minor,{'label': 'alarmSeverity', 'color': 'white'}
EventRecord_WebSrv_ServiceRestart,Person_Charlie_Davis,{'label': 'logOriginatingAgent', 'color': 'white'}
EventRecord_WebSrv_ServiceRestart,Resource_WebSrv01,{'label': 'logOriginatingManagedObject', 'color': 'white'}
EventRecord_WebSrv_Restart,Application_Monitoring_Platform,{'label': 'logOriginatingManagementSystem', 'color': 'white'}
EventRecord_WebSrv_Restart,Minor,{'label': 'alarmSeverity', 'color': 'white'}
EventRecord_WebSrv_Restart,Agent_IT_Ops_Team,{'label': 'logOriginatingAgent', 'color': 'white'}
EventRecord_WebSrv_Restart,Resource_WebSrv01,{'label': 'logOriginatingManagedObject', 'color': 'white'}
NetworkInterface_LB01_Int,Up,{'label': 'networkInterfaceAdministrativeStatus', 'color': 'white'}
NetworkInterface_LB01_Int,NetworkLink_LB_WebSrv,{'label': 'networkInterfaceConnects', 'color': 'white'}
NetworkInterface_LB01_Int,Resource_LoadBalancer_LB01,{'label': 'networkInterfaceOf', 'color': 'white'}
org#OrgUnit_Software_Dev,Person_Bob_Johnson,{'label': 'org#hasMember', 'color': 'white'}
NetworkInterface_DB_Srv01_Eth0,Resource_DB_Srv01,{'label': 'networkInterfaceOf', 'color': 'white'}
NetworkInterface_DB_Srv01_Eth0,Up,{'label': 'networkInterfaceOperationalStatus', 'color': 'white'}
ChangeRequest_CR001,Planned,{'label': 'changeRequestStatusCurrent', 'color': 'white'}
ChangeRequest_CR001,Agent_Network_Team,{'label': 'changeRequestActorParty', 'color': 'white'}
ChangeRequest_CR001,EventRecord_CR001_End,{'label': 'relation', 'color': 'white'}
ChangeRequest_CR001,Standard,{'label': 'changeRequestType', 'color': 'white'}
ChangeRequest_CR001,Person_Alice_Smith,{'label': 'changeRequestInitiatorParty', 'color': 'white'}
ChangeRequest_CR001,InternalIntervention,{'label': 'changeRequestCategory', 'color': 'white'}
ChangeRequest_CR001,NetworkUpgradeProcedure,{'label': 'changeRequestSpecification', 'color': 'white'}
ChangeRequest_CR001,OperationPlan_RouterUpgrade,{'label': 'usedProcedure', 'color': 'white'}
ChangeRequest_CR001,Resource_CoreRouter_R1,{'label': 'changeRequestImpact', 'color': 'white'}
ChangeRequest_CR001,EventRecord_CR001_Start,{'label': 'relation', 'color': 'white'}
ChangeRequest_CR001,SoftwareUpgrade,{'label': 'changeRequestChangeCause', 'color': 'white'}
NetworkInterface_WebSrv01_Eth0,Up,{'label': 'networkInterfaceAdministrativeStatus', 'color': 'white'}
NetworkInterface_WebSrv01_Eth0,NetworkLink_LB_WebSrv,{'label': 'networkInterfaceConnects', 'color': 'white'}
NetworkInterface_WebSrv01_Eth0,Resource_WebSrv01,{'label': 'networkInterfaceOf', 'color': 'white'}
EventRecord_NetDown_R1_Gi0_0_1,Application_Monitoring_Platform,{'label': 'logOriginatingManagementSystem', 'color': 'white'}
EventRecord_NetDown_R1_Gi0_0_1,Critical,{'label': 'alarmSeverity', 'color': 'white'}
EventRecord_NetDown_R1_Gi0_0_1,Resource_CoreRouter_R1,{'label': 'logOriginatingManagedObject', 'color': 'white'}
ChangeRequest_CR002,Agent_App_Dev_Team,{'label': 'changeRequestPilotParty', 'color': 'white'}
ChangeRequest_CR002,Resource_DB_Srv01,{'label': 'changeRequestImpact', 'color': 'white'}
ChangeRequest_CR002,Agent_IT_Ops_Team,{'label': 'changeRequestActorParty', 'color': 'white'}
ChangeRequest_CR002,Planned,{'label': 'changeRequestStatusCurrent', 'color': 'white'}
ChangeRequest_CR002,InternalIntervention,{'label': 'changeRequestCategory', 'color': 'white'}
ChangeRequest_CR002,ApplicationModule_CRM_Backend,{'label': 'changeRequestImpact', 'color': 'white'}
ChangeRequest_CR002,Standard,{'label': 'changeRequestType', 'color': 'white'}
ChangeRequest_CR002,Configuration,{'label': 'changeRequestChangeCause', 'color': 'white'}
ChangeRequest_CR002,Person_Bob_Johnson,{'label': 'changeRequestInitiatorParty', 'color': 'white'}
NetworkInterface_FW01_Ext,Up,{'label': 'networkInterfaceOperationalStatus', 'color': 'white'}
NetworkInterface_FW01_Ext,Resource_Firewall_FW01,{'label': 'networkInterfaceOf', 'color': 'white'}
NetworkInterface_FW01_Ext,NetworkLink_DC_Uplink,{'label': 'networkInterfaceConnects', 'color': 'white'}
EventRecord_DB_HighCPU,Application_Monitoring_Platform,{'label': 'logOriginatingManagementSystem', 'color': 'white'}
EventRecord_DB_HighCPU,Major,{'label': 'alarmSeverity', 'color': 'white'}
EventRecord_DB_HighCPU,Resource_DB_Srv01,{'label': 'logOriginatingManagedObject', 'color': 'white'}
Locus_Rack_R12_U24,Room_ServerRoom_A1,{'label': 'subSystemOf', 'color': 'white'}
NetworkInterface_LB01_Ext,Up,{'label': 'networkInterfaceAdministrativeStatus', 'color': 'white'}
NetworkInterface_LB01_Ext,NetworkLink_DC_Uplink,{'label': 'networkInterfaceConnects', 'color': 'white'}
NetworkInterface_LB01_Ext,Resource_LoadBalancer_LB01,{'label': 'networkInterfaceOf', 'color': 'white'}
NetworkInterface_CoreRouter_R1_Gi0_0_1,Resource_CoreRouter_R1,{'label': 'networkInterfaceOf', 'color': 'white'}
NetworkInterface_CoreRouter_R1_Gi0_0_1,Up,{'label': 'networkInterfaceOperationalStatus', 'color': 'white'}
NetworkInterface_CoreRouter_R1_Gi0_0_1,NetworkLink_DC_Uplink,{'label': 'networkInterfaceConnects', 'color': 'white'}
TroubleTicket_TT003,ImmediateIntervention,{'label': 'troubleTicketUrgency', 'color': 'white'}
TroubleTicket_TT003,ApplicationModule_CRM_Frontend,{'label': 'troubleTicketRelatedService', 'color': 'white'}
TroubleTicket_TT003,Supervision,{'label': 'troubleTicketOrigin', 'color': 'white'}
TroubleTicket_TT003,Resource_WebSrv01,{'label': 'troubleTicketRelatedResource', 'color': 'white'}
TroubleTicket_TT003,Agent_IT_Ops_Team,{'label': 'troubleTicketRelatedParty', 'color': 'white'}
TroubleTicket_TT003,Major,{'label': 'troubleTicketSeverity', 'color': 'white'}
TroubleTicket_TT003,EventRecord_LB_HealthCheckFail,{'label': 'troubleTicketTrigger', 'color': 'white'}
TroubleTicket_TT003,InProgress,{'label': 'troubleTicketStatusCurrent', 'color': 'white'}
TroubleTicket_TT003,OperationPlan_WebSrvRestart,{'label': 'troubleTicketCharacteristic', 'color': 'white'}
TroubleTicket_TT003,CorruptedService,{'label': 'troubleTicketCriticity', 'color': 'white'}
TroubleTicket_TT003,P2,{'label': 'troubleTicketPriority', 'color': 'white'}
TroubleTicket_TT003,Failure,{'label': 'troubleTicketType', 'color': 'white'}
Application_Analytics_Platform,Agent_App_Dev_Team,{'label': 'elementManagedBy', 'color': 'white'}
Application_Analytics_Platform,medium,{'label': 'applicationBusinessImportance', 'color': 'white'}
Application_Analytics_Platform,business,{'label': 'applicationType', 'color': 'white'}
EventRecord_TT001_FreezeStart,Application_Monitoring_Platform,{'label': 'logOriginatingManagementSystem', 'color': 'white'}
EventRecord_TT001_FreezeStart,Agent_IT_Ops_Team,{'label': 'logOriginatingAgent', 'color': 'white'}
ChangeRequest_CR003,Application_Analytics_Platform,{'label': 'changeRequestImpact', 'color': 'white'}
ChangeRequest_CR003,Agent_App_Dev_Team,{'label': 'changeRequestPilotParty', 'color': 'white'}
ChangeRequest_CR003,Configuration,{'label': 'changeRequestChangeCause', 'color': 'white'}
ChangeRequest_CR003,Agent_IT_Ops_Team,{'label': 'changeRequestActorParty', 'color': 'white'}
ChangeRequest_CR003,InternalIntervention,{'label': 'changeRequestCategory', 'color': 'white'}
ChangeRequest_CR003,Person_Bob_Johnson,{'label': 'changeRequestInitiatorParty', 'color': 'white'}
ChangeRequest_CR003,Standard,{'label': 'changeRequestType', 'color': 'white'}
ChangeRequest_CR003,Planned,{'label': 'changeRequestStatusCurrent', 'color': 'white'}
Service_InternalDataExchange,resource-facing,{'label': 'serviceType', 'color': 'white'}
Service_InternalDataExchange,ApplicationModule_CRM_Backend,{'label': 'subSystemOf', 'color': 'white'}
Person_Charlie_Davis,mailto:charlie.davis@example.com,{'label': 'mbox', 'color': 'white'}
org#OrgUnit_IT_Infrastructure,Person_Alice_Smith,{'label': 'org#hasMember', 'color': 'white'}
org#OrgUnit_IT_Infrastructure,Person_Charlie_Davis,{'label': 'org#hasMember', 'color': 'white'}
NetworkLink_DC_Uplink,Agent_Network_Team,{'label': 'resourceManagedBy', 'color': 'white'}
NetworkLink_DC_Uplink,Resource_CoreRouter_R1,{'label': 'networkLinkTerminationResourceOrigin', 'color': 'white'}
NetworkLink_DC_Uplink,InternetGateway01,{'label': 'networkLinkTerminationResourceDestination', 'color': 'white'}
DocumentAttachment_CR001_UpgradePlan,ChangeRequest_CR001,{'label': 'isPartOf', 'color': 'white'}
EventRecord_CR001_End,Person_Alice_Smith,{'label': 'logOriginatingAgent', 'color': 'white'}
EventRecord_CR001_End,Resource_CoreRouter_R1,{'label': 'logOriginatingManagedObject', 'color': 'white'}
EventRecord_CR001_End,Application_Monitoring_Platform,{'label': 'logOriginatingManagementSystem', 'color': 'white'}
EventRecord_CR001_End,Minor,{'label': 'alarmSeverity', 'color': 'white'}
OperationPlan_RouterUpgrade,ActionPreCondition_RouterBackupComplete,{'label': 'operationPlanPreCondition', 'color': 'white'}
OperationPlan_RouterUpgrade,ActionPostCondition_RouterOperational,{'label': 'operationPlanPostCondition', 'color': 'white'}
Agent_Security_Team,Resource_Firewall_FW01,{'label': 'agentManagesResource', 'color': 'white'}
Agent_Security_Team,Email,{'label': 'agentPreferredContactMethod', 'color': 'white'}
Service_DataReporting,Application_Analytics_Platform,{'label': 'subSystemOf', 'color': 'white'}
Service_DataReporting,customer-facing,{'label': 'serviceType', 'color': 'white'}
TroubleTicketNote_TT002_Note1,Person_Bob_Johnson,{'label': 'creator', 'color': 'white'}
TroubleTicketNote_TT002_Note1,Internal,{'label': 'troubleTicketNoteCommentType', 'color': 'white'}
TroubleTicketNote_TT002_Note1,Diagnosis,{'label': 'troubleTicketNoteOperationType', 'color': 'white'}
TroubleTicketNote_TT002_Note1,TroubleTicket_TT002,{'label': 'isPartOf', 'color': 'white'}
Person_Bob_Johnson,mailto:bob.johnson@example.com,{'label': 'mbox', 'color': 'white'}
Person_Bob_Johnson,CUid_Bob_Johnson,{'label': 'holdsAccount', 'color': 'white'}
Locus_Rack_R15_U10,Room_ServerRoom_A1,{'label': 'subSystemOf', 'color': 'white'}
OperationPlan_WebSrvRestart,ActionPostCondition_WebSrvResponsive,{'label': 'operationPlanPostCondition', 'color': 'white'}
OperationPlan_WebSrvRestart,ActionPreCondition_WebSrvUnresponsive,{'label': 'operationPlanPreCondition', 'color': 'white'}
NetworkInterface_CoreRouter_R1_Gi0_0_2,Resource_CoreRouter_R1,{'label': 'networkInterfaceOf', 'color': 'white'}
NetworkInterface_CoreRouter_R1_Gi0_0_2,Up,{'label': 'networkInterfaceAdministrativeStatus', 'color': 'white'}
NetworkInterface_CoreRouter_R1_Gi0_0_2,NetworkLink_ServerFarm_Internal,{'label': 'networkInterfaceConnects', 'color': 'white'}
Room_ServerRoom_A1,bot#Site_DC_Paris,{'label': 'subSystemOf', 'color': 'white'}
ProductModel_Cisco_Nexus9K,www.cisco.com,{'label': 'productManufacturedBy', 'color': 'white'}
DocumentAttachment_TT002_QueryLog,TroubleTicket_TT002,{'label': 'isPartOf', 'color': 'white'}
ApplicationModule_Analytics_ETL,org#OrgUnit_Software_Dev,{'label': 'applicationModuleSupportTeam', 'color': 'white'}
ApplicationModule_Analytics_ETL,Application_Analytics_Platform,{'label': 'applicationModuleOf', 'color': 'white'}
ApplicationModule_Analytics_ETL,InProduction,{'label': 'applicationModuleStatus', 'color': 'white'}
TroubleTicketNote_TT003_Note1,TroubleshootTT003,{'label': 'troubleTicketNoteCorrelatedExecution', 'color': 'white'}
TroubleTicketNote_TT003_Note1,Diagnosis,{'label': 'troubleTicketNoteOperationType', 'color': 'white'}
TroubleTicketNote_TT003_Note1,Person_Charlie_Davis,{'label': 'creator', 'color': 'white'}
TroubleTicketNote_TT003_Note1,TroubleTicket_TT003,{'label': 'isPartOf', 'color': 'white'}
TroubleTicketNote_TT003_Note1,Internal,{'label': 'troubleTicketNoteCommentType', 'color': 'white'}
TroubleshootTT003,EventRecord_WebSrv_ServiceRestart,{'label': 'ldp#member', 'color': 'white'}
NetworkLink_ServerFarm_Internal,Agent_Network_Team,{'label': 'resourceManagedBy', 'color': 'white'}
NetworkLink_ServerFarm_Internal,ServerFarmSwitch01,{'label': 'networkLinkTerminationResource', 'color': 'white'}
NetworkLink_ServerFarm_Internal,Resource_CoreRouter_R1,{'label': 'networkLinkTerminationResource', 'color': 'white'}
EventRecord_LB_HealthCheckFail,Resource_LoadBalancer_LB01,{'label': 'logOriginatingManagedObject', 'color': 'white'}
EventRecord_LB_HealthCheckFail,Application_Monitoring_Platform,{'label': 'logOriginatingManagementSystem', 'color': 'white'}
EventRecord_LB_HealthCheckFail,Major,{'label': 'alarmSeverity', 'color': 'white'}
ProductModel_VMware_ESXi,www.vmware.com,{'label': 'productManufacturedBy', 'color': 'white'}
ApplicationModule_CRM_Reporting_Dev,Person_Bob_Johnson,{'label': 'applicationModuleAdministrationLeader', 'color': 'white'}
ApplicationModule_CRM_Reporting_Dev,Silver,{'label': 'applicationModuleSlaLevel', 'color': 'white'}
