##################################################
#### Common information for Graph and DiGraph ####
Knowledge Graph : /home/pdooze/DIGITAL_TWIN/gengraphllm/results/synthetics_graphs/2025-08-21/openai/gpt-4.1-nano/merged_graph/merged_graph_2.ttl
Number of Nodes : 147
Number of edges : 167
cumulative number of nodes : 147
degree_histogram : [0, 66, 40, 22, 5, 4, 1, 4, 3, 1, 0, 0, 0, 0, 0, 1]
number of self loop : 0
#### Graph KPIs ####
Graph density : 0.007781194669648681
#### DiGrap KPIs ####
DiGraph density : 0.015562389339297362
Average degree connectivity : {7: 1.9285714285714286, 15: 0.0, 2: 2.525, 1: 0.15151515151515152, 8: 3.3333333333333335, 3: 2.787878787878788, 5: 1.9, 4: 2.05, 6: 1.3333333333333333, 9: 3.2222222222222223}
#### Subject, Object, predicate ####
https://example.com/EventRecord/Incident123,https://example.com/Procedure/ResetInterface,{'label': 'https://w3id.org/noria/ontology/alarmMitigatedBy'}
https://example.com/EventRecord/Incident123,https://example.com/Application/NMS,{'label': 'https://w3id.org/noria/ontology/logOriginatingManagementSystem'}
https://example.com/IntermediaryNode,https://example.com/ITSupport,{'label': 'https://w3id.org/noria/ontology/elementManagedBy'}
https://example.com/IntermediaryNode,https://example.com/LoadDistributionRate,{'label': 'https://w3id.org/noria/ontology/structuralElementObservableData'}
https://example.com/IntermediaryNode,https://example.com/LoadDistributionObservable,{'label': 'https://w3id.org/noria/ontology/structuralElementObservable'}
https://example.com/Router1_extra_node_0-eth0,https://example.com/Link1_extra_node_1,{'label': 'https://w3id.org/noria/ontology/networkInterfaceConnects'}
https://example.com/CriticalSeverity,file:///home/pdooze/DIGITAL_TWIN/gengraphllm/results/synthetics_graphs/2025-08-21/openai/gpt-4.1-nano/merged_graph/Notification/Severity/PerceivedSeverity,{'label': 'http://www.w3.org/2004/02/skos/core#inScheme'}
https://example.com/Procedure/RestartInterface,https://example.com/ActionPreCondition/InterfaceDown,{'label': 'https://w3id.org/noria/ontology/operationPlanPreCondition'}
https://example.com/Procedure/RestartInterface,https://example.com/ActionPostCondition/InterfaceRestored,{'label': 'https://w3id.org/noria/ontology/operationPlanPostCondition'}
https://example.com/intermediaryNode,https://example.com/observable/LoadDistribution,{'label': 'https://w3id.org/noria/ontology/structuralElementObservable'}
https://example.com/model/ModelX,https://example.com/org/RouterMakers,{'label': 'https://w3id.org/noria/ontology/productManufacturedBy'}
https://example.com/hubNode,https://example.com/NetworkOperations,{'label': 'https://w3id.org/noria/ontology/elementManagedBy'}
#### NODES #### :147
