##################################################
Knowledge Graph : /home/pdooze/DIGITAL_TWIN/gengraphllm/results/synthetics_graphs/prompt_optim/S4_1/2025-10-23_second/vertex_ai/gemini-2.5-flash/4_1_prompt_fully_created_by_AI_2025-10-23_15-49-07_Noria.ttl
Number of Nodes : 148
Number of edges : 257
cumulative number of nodes : 148
degree_histogram : [0, 73, 19, 11, 11, 5, 5, 5, 3, 2, 3, 2, 0, 0, 2, 4, 1, 0, 0, 2]
number of self loop : 0
####  KPIs ####
DiGraph density : 0.01181283324140467
cumulative density : 0.01181283324140467
Average degree connectivity : {3: 2.3333333333333335, 1: 0.3150684931506849, 4: 5.840909090909091, 6: 5.433333333333334, 7: 3.942857142857143, 11: 4.045454545454546, 19: 4.473684210526316, 10: 4.833333333333333, 15: 3.2333333333333334, 2: 1.105263157894737, 16: 4.1875, 9: 5.444444444444445, 8: 1.9583333333333333, 14: 2.8214285714285716, 5: 3.4}
#### Subject, Object, predicate ####
OperationPlan_DNSFailover,ActionPreCondition_DNSUnreachable,{'label': 'operationPlanPreCondition', 'color': 'white'}
TroubleTicket_WebAppSlow,CorruptedService,{'label': 'troubleTicketCriticity', 'color': 'white'}
TroubleTicket_WebAppSlow,ApplicationModule_WebApp_Prod,{'label': 'troubleTicketRelatedService', 'color': 'white'}
TroubleTicket_WebAppSlow,ApplicationPerformance,{'label': 'troubleTicketCategory', 'color': 'white'}
TroubleTicket_WebAppSlow,ContractApplicationHostingServices,{'label': 'problemResponsibility', 'color': 'white'}
TroubleTicket_WebAppSlow,Service_InternalDBAccess,{'label': 'troubleTicketRelatedService', 'color': 'white'}
TroubleTicket_WebAppSlow,Major,{'label': 'troubleTicketSeverity', 'color': 'white'}
TroubleTicket_WebAppSlow,Agent_AppDevTeam,{'label': 'troubleTicketRelatedParty', 'color': 'white'}
TroubleTicket_WebAppSlow,P2,{'label': 'troubleTicketPriority', 'color': 'white'}
TroubleTicket_WebAppSlow,DeferredIntervention,{'label': 'troubleTicketUrgency', 'color': 'white'}
TroubleTicket_WebAppSlow,User,{'label': 'troubleTicketOrigin', 'color': 'white'}
TroubleTicket_WebAppSlow,InProgress,{'label': 'troubleTicketStatusCurrent', 'color': 'white'}
ChangeRequest_RouterUpgrade,Agent_NetworkOps,{'label': 'changeRequestActorParty', 'color': 'white'}
ChangeRequest_RouterUpgrade,InternalIntervention,{'label': 'changeRequestCategory', 'color': 'white'}
ChangeRequest_RouterUpgrade,NetworkFirmwareUpdate,{'label': 'changeRequestSpecification', 'color': 'white'}
ChangeRequest_RouterUpgrade,OperationPlan_RouterFirmwareUpdate,{'label': 'actionCorrelatedOperationPlan', 'color': 'white'}
ChangeRequest_RouterUpgrade,Service_InternetAccess,{'label': 'changeRequestImpact', 'color': 'white'}
ChangeRequest_RouterUpgrade,Scheduled,{'label': 'changeRequestStatusCurrent', 'color': 'white'}
ChangeRequest_RouterUpgrade,Standard,{'label': 'changeRequestType', 'color': 'white'}
ChangeRequest_RouterUpgrade,Resource_RouterCore01,{'label': 'changeRequestImpact', 'color': 'white'}
ChangeRequest_RouterUpgrade,SoftwareUpgrade,{'label': 'changeRequestChangeCause', 'color': 'white'}
Agent_NetworkOps,NetworkLink_DNS_Core,{'label': 'agentManagesResource', 'color': 'white'}
Agent_NetworkOps,NetworkLink_Firewall_Internet,{'label': 'agentManagesResource', 'color': 'white'}
Agent_NetworkOps,Resource_Firewall01,{'label': 'agentManagesResource', 'color': 'white'}
Agent_NetworkOps,Application_MonitoringSystem,{'label': 'agentManagesResource', 'color': 'white'}
Agent_NetworkOps,Phone,{'label': 'agentPreferredContactMethod', 'color': 'white'}
Agent_NetworkOps,Resource_RouterCore01,{'label': 'agentManagesResource', 'color': 'white'}
Agent_NetworkOps,Resource_LoadBalancer01,{'label': 'agentManagesResource', 'color': 'white'}
DocumentAttachment_RouterUpgradePlan,ChangeRequest_RouterUpgrade,{'label': 'isPartOf', 'color': 'white'}
DocumentAttachment_RouterUpgradePlan,RouterUpgradePlan.docx,{'label': 'source', 'color': 'white'}
OperationPlan_DBMigration,ActionPostCondition_DBMigratedAndVerified,{'label': 'operationPlanPostCondition', 'color': 'white'}
OperationPlan_DBMigration,ActionPreCondition_DBBackupComplete,{'label': 'operationPlanPreCondition', 'color': 'white'}
Agent_AppDevTeam,Resource_WebSrv01,{'label': 'agentManagesResource', 'color': 'white'}
Agent_AppDevTeam,Application_WebApp,{'label': 'agentManagesResource', 'color': 'white'}
Agent_AppDevTeam,TicketingSystem,{'label': 'agentPreferredContactMethod', 'color': 'white'}
Agent_AppDevTeam,ApplicationModule_WebApp_Dev,{'label': 'agentManagesResource', 'color': 'white'}
Agent_AppDevTeam,ApplicationModule_WebApp_Prod,{'label': 'agentManagesResource', 'color': 'white'}
Agent_AppDevTeam,NetworkLink_Web_DB,{'label': 'agentManagesResource', 'color': 'white'}
Agent_AppDevTeam,Resource_DBServer01,{'label': 'agentManagesResource', 'color': 'white'}
TroubleTicket_DNSOutage,Application_CorpDNS,{'label': 'troubleTicketRelatedService', 'color': 'white'}
TroubleTicket_DNSOutage,Service_InternetAccess,{'label': 'troubleTicketRelatedService', 'color': 'white'}
TroubleTicket_DNSOutage,EventRecord_DNSDown,{'label': 'troubleTicketTrigger', 'color': 'white'}
TroubleTicket_DNSOutage,Agent_JohnDoe,{'label': 'troubleTicketRelatedParty', 'color': 'white'}
TroubleTicket_DNSOutage,ManagedBackboneNetworks,{'label': 'problemResponsibility', 'color': 'white'}
TroubleTicket_DNSOutage,DNSFailure,{'label': 'problemCategory', 'color': 'white'}
TroubleTicket_DNSOutage,NetworkOutage,{'label': 'troubleTicketCategory', 'color': 'white'}
TroubleTicket_DNSOutage,Critical,{'label': 'troubleTicketSeverity', 'color': 'white'}
TroubleTicket_DNSOutage,InterruptedService,{'label': 'troubleTicketCriticity', 'color': 'white'}
TroubleTicket_DNSOutage,Failure,{'label': 'troubleTicketType', 'color': 'white'}
TroubleTicket_DNSOutage,P1,{'label': 'troubleTicketPriority', 'color': 'white'}
TroubleTicket_DNSOutage,EventRecord_DNSFixApplied,{'label': 'documentStatusHistory', 'color': 'white'}
TroubleTicket_DNSOutage,Resource_DNS01,{'label': 'troubleTicketImpacts', 'color': 'white'}
TroubleTicket_DNSOutage,Agent_DNSAdminTeam,{'label': 'troubleTicketRelatedParty', 'color': 'white'}
TroubleTicket_DNSOutage,ImmediateIntervention,{'label': 'troubleTicketUrgency', 'color': 'white'}
TroubleTicket_DNSOutage,Supervision,{'label': 'troubleTicketOrigin', 'color': 'white'}
TroubleTicket_DNSOutage,Resolved,{'label': 'troubleTicketStatusCurrent', 'color': 'white'}
Application_CorpDNS,Resource_DNS01,{'label': 'subSystem', 'color': 'white'}
Application_CorpDNS,High,{'label': 'applicationBusinessImportance', 'color': 'white'}
Application_CorpDNS,Agent_DNSAdminTeam,{'label': 'elementManagedBy', 'color': 'white'}
Application_CorpDNS,infrastructure,{'label': 'applicationType', 'color': 'white'}
Service_InternetAccess,CustomerFacingService,{'label': 'serviceType', 'color': 'white'}
Service_InternetAccess,Agent_NetworkOps,{'label': 'elementManagedBy', 'color': 'white'}
Service_InternetAccess,Resource_Firewall01,{'label': 'subSystem', 'color': 'white'}
Service_InternetAccess,Resource_LoadBalancer01,{'label': 'subSystem', 'color': 'white'}
Service_InternetAccess,Application_CorpDNS,{'label': 'subSystem', 'color': 'white'}
Service_InternetAccess,ApplicationModule_WebApp_Prod,{'label': 'subSystem', 'color': 'white'}
Service_InternetAccess,Resource_RouterCore01,{'label': 'subSystem', 'color': 'white'}
Agent_JaneSmith,mailto:jane.smith@example.com,{'label': 'mbox', 'color': 'white'}
Agent_JaneSmith,Application_WebApp,{'label': 'agentManagesResource', 'color': 'white'}
NetworkLink_DNS_Core,Resource_RouterCore01,{'label': 'networkLinkTerminationResourceDestination', 'color': 'white'}
NetworkLink_DNS_Core,Agent_NetworkOps,{'label': 'resourceManagedBy', 'color': 'white'}
NetworkLink_DNS_Core,Resource_DNS01,{'label': 'networkLinkTerminationResourceOrigin', 'color': 'white'}
Resource_DBServer01,ProductModel_DellR740,{'label': 'resourceProductModel', 'color': 'white'}
Resource_DBServer01,Locus_ServerRoom314_L8,{'label': 'locatedAtLocus', 'color': 'white'}
Resource_DBServer01,10.0.0.60,{'label': 'resourceManagementIPAddress', 'color': 'white'}
Resource_DBServer01,Agent_AppDevTeam,{'label': 'resourceManagedBy', 'color': 'white'}
Resource_DBServer01,PhysicalServer,{'label': 'resourceType', 'color': 'white'}
Resource_DBServer01,Application_WebApp,{'label': 'resourceForApplication', 'color': 'white'}
Resource_DBServer01,InProduction,{'label': 'resourceUsageState', 'color': 'white'}
ProductModel_DellR740,DellInc,{'label': 'productManufacturedBy', 'color': 'white'}
Room_DataCenterA,Locus_DataCenterA_R2,{'label': 'bot#hasSubSpace', 'color': 'white'}
Room_DataCenterA,Locus_DataCenterA_R3,{'label': 'bot#hasSubSpace', 'color': 'white'}
Room_DataCenterA,Locus_DataCenterA_R1,{'label': 'bot#hasSubSpace', 'color': 'white'}
Resource_DNS01,Application_CorpDNS,{'label': 'resourceForApplication', 'color': 'white'}
Resource_DNS01,InProduction,{'label': 'resourceUsageState', 'color': 'white'}
Resource_DNS01,192.168.1.10,{'label': 'resourceManagementIPAddress', 'color': 'white'}
Resource_DNS01,Agent_DNSAdminTeam,{'label': 'resourceManagedBy', 'color': 'white'}
Resource_DNS01,PhysicalServer,{'label': 'resourceType', 'color': 'white'}
Resource_DNS01,Locus_ServerRoom314_L6,{'label': 'locatedAtLocus', 'color': 'white'}
Resource_DNS01,ProductModel_DellR740,{'label': 'resourceProductModel', 'color': 'white'}
NetworkInterface_RouterCore01_Ge0_0_1,Up,{'label': 'networkInterfaceAdministrativeStatus', 'color': 'white'}
NetworkInterface_RouterCore01_Ge0_0_1,Physical,{'label': 'networkInterfaceType', 'color': 'white'}
NetworkInterface_RouterCore01_Ge0_0_1,NetworkLink_DNS_Core,{'label': 'networkInterfaceConnects', 'color': 'white'}
NetworkInterface_RouterCore01_Ge0_0_1,Resource_RouterCore01,{'label': 'networkInterfaceOf', 'color': 'white'}
Resource_RouterCore01,Locus_DataCenterA_R1,{'label': 'locatedAtLocus', 'color': 'white'}
Resource_RouterCore01,172.16.0.1,{'label': 'resourceManagementIPAddress', 'color': 'white'}
Resource_RouterCore01,InProduction,{'label': 'resourceUsageState', 'color': 'white'}
Resource_RouterCore01,Router,{'label': 'resourceType', 'color': 'white'}
Resource_RouterCore01,Agent_NetworkOps,{'label': 'resourceManagedBy', 'color': 'white'}
Resource_RouterCore01,ProductModel_CiscoNexus9K,{'label': 'resourceProductModel', 'color': 'white'}
Resource_WebSrv01,Locus_ServerRoom314_L7,{'label': 'locatedAtLocus', 'color': 'white'}
Resource_WebSrv01,InProduction,{'label': 'resourceUsageState', 'color': 'white'}
Resource_WebSrv01,ProductModel_VMwareESXi,{'label': 'resourceProductModel', 'color': 'white'}
Resource_WebSrv01,Agent_AppDevTeam,{'label': 'resourceManagedBy', 'color': 'white'}
Resource_WebSrv01,Running,{'label': 'virtualServerStatus', 'color': 'white'}
Resource_WebSrv01,10.0.0.50,{'label': 'resourceManagementIPAddress', 'color': 'white'}
Resource_WebSrv01,Application_WebApp,{'label': 'resourceForApplication', 'color': 'white'}
Resource_WebSrv01,VirtualMachine,{'label': 'resourceType', 'color': 'white'}
ApplicationModule_WebApp_Dev,Agent_JaneSmith,{'label': 'applicationModuleAdministrationLeader', 'color': 'white'}
ApplicationModule_WebApp_Dev,InDevelopment,{'label': 'applicationModuleStatus', 'color': 'white'}
ApplicationModule_WebApp_Dev,Bronze,{'label': 'applicationModuleSlaLevel', 'color': 'white'}
ApplicationModule_WebApp_Dev,Agent_AppDevTeam,{'label': 'applicationModuleAdministrationTeam', 'color': 'white'}
ApplicationModule_WebApp_Dev,Application_WebApp,{'label': 'applicationModuleOf', 'color': 'white'}
ApplicationModule_CorpDNS_Prod,InProduction,{'label': 'applicationModuleStatus', 'color': 'white'}
ApplicationModule_CorpDNS_Prod,Application_CorpDNS,{'label': 'applicationModuleOf', 'color': 'white'}
ApplicationModule_CorpDNS_Prod,Agent_JohnDoe,{'label': 'applicationModuleAdministrationLeader', 'color': 'white'}
ApplicationModule_CorpDNS_Prod,Gold,{'label': 'applicationModuleSlaLevel', 'color': 'white'}
ApplicationModule_CorpDNS_Prod,Agent_DNSAdminTeam,{'label': 'applicationModuleAdministrationTeam', 'color': 'white'}
Agent_DNSAdminTeam,Resource_DNS01,{'label': 'agentManagesResource', 'color': 'white'}
Agent_DNSAdminTeam,Application_CorpDNS,{'label': 'agentManagesResource', 'color': 'white'}
Agent_DNSAdminTeam,ApplicationModule_CorpDNS_Prod,{'label': 'agentManagesResource', 'color': 'white'}
Agent_DNSAdminTeam,Email,{'label': 'agentPreferredContactMethod', 'color': 'white'}
TroubleTicketNote_DNSOutage_InitialDiag,Internal,{'label': 'troubleTicketNoteCommentType', 'color': 'white'}
TroubleTicketNote_DNSOutage_InitialDiag,TroubleTicket_DNSOutage,{'label': 'isPartOf', 'color': 'white'}
TroubleTicketNote_DNSOutage_InitialDiag,Agent_JohnDoe,{'label': 'creator', 'color': 'white'}
TroubleTicketNote_DNSOutage_InitialDiag,EventRecord_DNSFixApplied,{'label': 'troubleTicketNoteCorrelatedExecution', 'color': 'white'}
TroubleTicketNote_DNSOutage_InitialDiag,Diagnosis,{'label': 'troubleTicketNoteOperationType', 'color': 'white'}
EventRecord_DNSDown,OperationPlan_DNSFailover,{'label': 'alarmProposedRepairAction', 'color': 'white'}
EventRecord_DNSDown,Resource_DNS01,{'label': 'logOriginatingManagedObject', 'color': 'white'}
EventRecord_DNSDown,Critical,{'label': 'alarmSeverity', 'color': 'white'}
EventRecord_DNSDown,Application_MonitoringSystem,{'label': 'logOriginatingManagementSystem', 'color': 'white'}
EventRecord_DBHighLoad,Application_MonitoringSystem,{'label': 'logOriginatingManagementSystem', 'color': 'white'}
EventRecord_DBHighLoad,Resource_DBServer01,{'label': 'logOriginatingManagedObject', 'color': 'white'}
EventRecord_DBHighLoad,Warning,{'label': 'alarmSeverity', 'color': 'white'}
EventRecord_RouterConfigChange,Agent_NetworkOps,{'label': 'logOriginatingAgent', 'color': 'white'}
EventRecord_RouterConfigChange,Informational,{'label': 'alarmSeverity', 'color': 'white'}
EventRecord_RouterConfigChange,Resource_RouterCore01,{'label': 'logOriginatingManagedObject', 'color': 'white'}
Application_TicketingSystem,infrastructure,{'label': 'applicationType', 'color': 'white'}
Application_TicketingSystem,Agent_CustomerSupport,{'label': 'elementManagedBy', 'color': 'white'}
Application_TicketingSystem,High,{'label': 'applicationBusinessImportance', 'color': 'white'}
Resource_LoadBalancer01,Locus_DataCenterA_R3,{'label': 'locatedAtLocus', 'color': 'white'}
Resource_LoadBalancer01,ProductModel_CiscoNexus9K,{'label': 'resourceProductModel', 'color': 'white'}
Resource_LoadBalancer01,Application_WebApp,{'label': 'resourceForApplication', 'color': 'white'}
Resource_LoadBalancer01,InProduction,{'label': 'resourceUsageState', 'color': 'white'}
Resource_LoadBalancer01,LoadBalancer,{'label': 'resourceType', 'color': 'white'}
Resource_LoadBalancer01,10.0.0.10,{'label': 'resourceManagementIPAddress', 'color': 'white'}
Resource_LoadBalancer01,Agent_NetworkOps,{'label': 'resourceManagedBy', 'color': 'white'}
Agent_JohnDoe,mailto:john.doe@example.com,{'label': 'mbox', 'color': 'white'}
Agent_JohnDoe,Resource_DNS01,{'label': 'agentManagesResource', 'color': 'white'}
Resource_Firewall01,Agent_SecurityTeam,{'label': 'resourceManagedBy', 'color': 'white'}
Resource_Firewall01,ProductModel_JuniperMX,{'label': 'resourceProductModel', 'color': 'white'}
Resource_Firewall01,192.168.2.1,{'label': 'resourceManagementIPAddress', 'color': 'white'}
Resource_Firewall01,InProduction,{'label': 'resourceUsageState', 'color': 'white'}
Resource_Firewall01,Locus_DataCenterA_R2,{'label': 'locatedAtLocus', 'color': 'white'}
Resource_Firewall01,Firewall,{'label': 'resourceType', 'color': 'white'}
Agent_SecurityTeam,SIEMAlerts,{'label': 'agentPreferredContactMethod', 'color': 'white'}
Agent_SecurityTeam,Resource_Firewall01,{'label': 'agentManagesResource', 'color': 'white'}
TroubleTicketNote_WebAppSlow_DBIssue,TroubleTicket_WebAppSlow,{'label': 'isPartOf', 'color': 'white'}
TroubleTicketNote_WebAppSlow_DBIssue,Internal,{'label': 'troubleTicketNoteCommentType', 'color': 'white'}
TroubleTicketNote_WebAppSlow_DBIssue,Agent_JaneSmith,{'label': 'creator', 'color': 'white'}
TroubleTicketNote_WebAppSlow_DBIssue,Diagnosis,{'label': 'troubleTicketNoteOperationType', 'color': 'white'}
Agent_ExternalVendor,Email,{'label': 'agentPreferredContactMethod', 'color': 'white'}
Agent_ExternalVendor,NetworkLink_Firewall_Internet,{'label': 'agentManagesResource', 'color': 'white'}
NetworkInterface_Firewall01_Ext,Up,{'label': 'networkInterfaceOperationalStatus', 'color': 'white'}
NetworkInterface_Firewall01_Ext,NetworkLink_Firewall_Internet,{'label': 'networkInterfaceConnects', 'color': 'white'}
NetworkInterface_Firewall01_Ext,Resource_Firewall01,{'label': 'networkInterfaceOf', 'color': 'white'}
NetworkInterface_Firewall01_Ext,Physical,{'label': 'networkInterfaceType', 'color': 'white'}
NetworkInterface_DNS01_Eth0,Resource_DNS01,{'label': 'networkInterfaceOf', 'color': 'white'}
NetworkInterface_DNS01_Eth0,NetworkLink_DNS_Core,{'label': 'networkInterfaceConnects', 'color': 'white'}
NetworkInterface_DNS01_Eth0,Physical,{'label': 'networkInterfaceType', 'color': 'white'}
NetworkInterface_DNS01_Eth0,Up,{'label': 'networkInterfaceOperationalStatus', 'color': 'white'}
NetworkLink_Firewall_Internet,Resource_Firewall01,{'label': 'networkLinkTerminationResourceOrigin', 'color': 'white'}
NetworkLink_Firewall_Internet,Agent_NetworkOps,{'label': 'resourceManagedBy', 'color': 'white'}
NetworkLink_Firewall_Internet,Resource_RouterCore01,{'label': 'networkLinkTerminationResourceDestination', 'color': 'white'}
Application_WebApp,Resource_LoadBalancer01,{'label': 'subSystem', 'color': 'white'}
Application_WebApp,Agent_AppDevTeam,{'label': 'elementManagedBy', 'color': 'white'}
Application_WebApp,BusinessApplication,{'label': 'applicationType', 'color': 'white'}
Application_WebApp,Resource_DBServer01,{'label': 'subSystem', 'color': 'white'}
Application_WebApp,Resource_WebSrv01,{'label': 'subSystem', 'color': 'white'}
Application_WebApp,Critical,{'label': 'applicationBusinessImportance', 'color': 'white'}
ProductModel_CiscoNexus9K,CiscoSystems,{'label': 'productManufacturedBy', 'color': 'white'}
ProductModel_VMwareESXi,VMwareInc,{'label': 'productManufacturedBy', 'color': 'white'}
ProductModel_JuniperMX,JuniperNetworks,{'label': 'productManufacturedBy', 'color': 'white'}
ontology,noria-ontology-UC.png,{'label': 'depiction', 'color': 'white'}
ontology,noria-0.2,{'label': 'owl#priorVersion', 'color': 'white'}
ontology,noria-0.3,{'label': 'owl#versionIRI', 'color': 'white'}
ontology,www.orange.com,{'label': 'publisher', 'color': 'white'}
ontology,doc,{'label': 'rdf-schema#seeAlso', 'color': 'white'}
ontology,BSD-4-Clause,{'label': 'license', 'color': 'white'}
ontology,accepted,{'label': 'status', 'color': 'white'}
EventRecord_DNSFixApplied,Application_TicketingSystem,{'label': 'logOriginatingManagementSystem', 'color': 'white'}
EventRecord_DNSFixApplied,Informational,{'label': 'alarmSeverity', 'color': 'white'}
EventRecord_DNSFixApplied,Agent_JohnDoe,{'label': 'logOriginatingAgent', 'color': 'white'}
Agent_CustomerSupport,Application_TicketingSystem,{'label': 'agentManagesResource', 'color': 'white'}
Agent_CustomerSupport,Phone,{'label': 'agentPreferredContactMethod', 'color': 'white'}
ApplicationModule_WebApp_Prod,Agent_AppDevTeam,{'label': 'applicationModuleAdministrationTeam', 'color': 'white'}
ApplicationModule_WebApp_Prod,Application_WebApp,{'label': 'applicationModuleOf', 'color': 'white'}
ApplicationModule_WebApp_Prod,Agent_JaneSmith,{'label': 'applicationModuleAdministrationLeader', 'color': 'white'}
ApplicationModule_WebApp_Prod,Platinum,{'label': 'applicationModuleSlaLevel', 'color': 'white'}
ApplicationModule_WebApp_Prod,Agent_CustomerSupport,{'label': 'applicationModuleSupportTeam', 'color': 'white'}
ApplicationModule_WebApp_Prod,InProduction,{'label': 'applicationModuleStatus', 'color': 'white'}
DocumentAttachment_DNSDiagReport,TroubleTicket_DNSOutage,{'label': 'isPartOf', 'color': 'white'}
DocumentAttachment_DNSDiagReport,DNSDiagReport.pdf,{'label': 'source', 'color': 'white'}
Site_CorporateHQ,Room_ServerRoom314,{'label': 'bot#hasSpace', 'color': 'white'}
Room_ServerRoom314,Locus_ServerRoom314_L6,{'label': 'bot#hasSubSpace', 'color': 'white'}
Room_ServerRoom314,Locus_ServerRoom314_L7,{'label': 'bot#hasSubSpace', 'color': 'white'}
Room_ServerRoom314,Locus_ServerRoom314_L8,{'label': 'bot#hasSubSpace', 'color': 'white'}
NetworkInterface_RouterCore01_Ge0_0_2,Resource_RouterCore01,{'label': 'networkInterfaceOf', 'color': 'white'}
NetworkInterface_RouterCore01_Ge0_0_2,Up,{'label': 'networkInterfaceOperationalStatus', 'color': 'white'}
NetworkInterface_RouterCore01_Ge0_0_2,NetworkLink_Firewall_Internet,{'label': 'networkInterfaceConnects', 'color': 'white'}
NetworkInterface_RouterCore01_Ge0_0_2,Physical,{'label': 'networkInterfaceType', 'color': 'white'}
NetworkInterface_DBServer01_Eth0,Resource_DBServer01,{'label': 'networkInterfaceOf', 'color': 'white'}
NetworkInterface_DBServer01_Eth0,NetworkLink_Web_DB,{'label': 'networkInterfaceConnects', 'color': 'white'}
NetworkInterface_DBServer01_Eth0,Up,{'label': 'networkInterfaceOperationalStatus', 'color': 'white'}
NetworkInterface_DBServer01_Eth0,Physical,{'label': 'networkInterfaceType', 'color': 'white'}
CUid_JaneSmith,Agent_JaneSmith,{'label': 'holdsAccount', 'color': 'white'}
Site_DataCenterA,Room_DataCenterA,{'label': 'bot#hasSpace', 'color': 'white'}
EventRecord_InterfaceDown,Resource_RouterCore01,{'label': 'logOriginatingManagedObject', 'color': 'white'}
EventRecord_InterfaceDown,Application_MonitoringSystem,{'label': 'logOriginatingManagementSystem', 'color': 'white'}
EventRecord_InterfaceDown,Major,{'label': 'alarmSeverity', 'color': 'white'}
CUid_JohnDoe,Agent_JohnDoe,{'label': 'holdsAccount', 'color': 'white'}
#### NODES #### :148
